Security,SGIXBRX Index                                                   ,Unnamed: 2
Start Date,1999-10-29 00:00:00,
End Date,2021-10-28 00:00:00,
Period,D,
Currency,USD,
,,
Date,PX_LAST,CHG_PCT_1D
2021-10-28 00:00:00,3899.51771,0.45165
2021-10-27 00:00:00,3881.98459,0.50751
2021-10-26 00:00:00,3862.38277,0.11793
2021-10-25 00:00:00,3857.83324,-0.1197
2021-10-22 00:00:00,3862.45678,-0.28333
2021-10-21 00:00:00,3873.43124,-0.21604
2021-10-20 00:00:00,3881.8175,0.09782
2021-10-19 00:00:00,3878.02397,0.01953
2021-10-18 00:00:00,3877.26656,-0.01269
2021-10-15 00:00:00,3877.75875,0.06316
2021-10-14 00:00:00,3875.31111,0.40669
2021-10-13 00:00:00,3859.61429,0.5098
2021-10-12 00:00:00,3840.0379,-0.39577
2021-10-11 00:00:00,3855.29615,-0.28925
2021-10-08 00:00:00,3866.48006,-0.16659
2021-10-07 00:00:00,3872.93215,0.20708
2021-10-06 00:00:00,3864.92884,-0.92855
2021-10-05 00:00:00,3901.15305,-0.04714
2021-10-04 00:00:00,3902.9929,0.03384
2021-10-01 00:00:00,3901.67265,0.48436
2021-09-30 00:00:00,3882.86543,-0.39063
2021-09-29 00:00:00,3898.09261,-0.45347
2021-09-28 00:00:00,3915.84962,-0.3383
2021-09-27 00:00:00,3929.14192,-0.30122
2021-09-24 00:00:00,3941.01285,-0.73366
2021-09-23 00:00:00,3970.14023,-0.19745
2021-09-22 00:00:00,3977.99484,0.03047
2021-09-21 00:00:00,3976.78302,0.18254
2021-09-20 00:00:00,3969.53691,0.23486
2021-09-17 00:00:00,3960.23605,-0.40851
2021-09-16 00:00:00,3976.48054,-0.71193
2021-09-15 00:00:00,4004.99332,-0.0506
2021-09-14 00:00:00,4007.02079,0.04404
2021-09-13 00:00:00,4005.25673,-0.19303
2021-09-10 00:00:00,4013.00317,-0.06926
2021-09-09 00:00:00,4015.78435,0.16542
2021-09-08 00:00:00,4009.15254,-0.19332
2021-09-07 00:00:00,4016.91786,-0.47303
2021-09-06 00:00:00,4036.00942,-0.27326
2021-09-03 00:00:00,4047.06826,0.06809
2021-09-02 00:00:00,4044.31458,0.22061
2021-09-01 00:00:00,4035.41221,0.07605
2021-08-31 00:00:00,4032.34553,-0.02035
2021-08-30 00:00:00,4033.16636,0.06274
2021-08-27 00:00:00,4030.63745,0.397
2021-08-26 00:00:00,4014.69904,-0.3966
2021-08-25 00:00:00,4030.68473,-0.14122
2021-08-24 00:00:00,4036.38489,0.15319
2021-08-23 00:00:00,4030.21118,0.12059
2021-08-20 00:00:00,4025.35686,0.14814
2021-08-19 00:00:00,4019.40268,-0.04601
2021-08-18 00:00:00,4021.25281,-0.06284
2021-08-17 00:00:00,4023.78146,-0.40142
2021-08-16 00:00:00,4039.99897,-0.1596
2021-08-13 00:00:00,4046.45718,0.57378
2021-08-12 00:00:00,4023.37205,-0.05106
2021-08-11 00:00:00,4025.42753,0.07739
2021-08-10 00:00:00,4022.31486,-0.21018
2021-08-09 00:00:00,4030.78671,-0.12197
2021-08-06 00:00:00,4035.70901,-1.00352
2021-08-05 00:00:00,4076.61877,0.07907
2021-08-04 00:00:00,4073.39779,-0.0638
2021-08-03 00:00:00,4075.99814,0.15594
2021-08-02 00:00:00,4069.65205,0.18922
2021-07-30 00:00:00,4061.96603,-0.1565
2021-07-29 00:00:00,4068.33296,0.55821
2021-07-28 00:00:00,4045.74919,-0.12358
2021-07-27 00:00:00,4050.75501,0.38266
2021-07-26 00:00:00,4035.31348,0.49391
2021-07-23 00:00:00,4015.48049,0.14511
2021-07-22 00:00:00,4009.66204,-0.29981
2021-07-21 00:00:00,4021.71962,-0.12577
2021-07-20 00:00:00,4026.78395,0.23779
2021-07-19 00:00:00,4017.23149,0.21857
2021-07-16 00:00:00,4008.47033,0.08494
2021-07-15 00:00:00,4005.06832,0.09606
2021-07-14 00:00:00,4001.22482,0.24568
2021-07-13 00:00:00,3991.41872,-0.49544
2021-07-12 00:00:00,4011.29222,-0.03837
2021-07-09 00:00:00,4012.8319,0.0304
2021-07-08 00:00:00,4011.61248,0.67591
2021-07-07 00:00:00,3984.67946,0.37542
2021-07-06 00:00:00,3969.7762,-0.3256
2021-07-05 00:00:00,3982.74414,0.13597
2021-07-02 00:00:00,3977.33601,0.25944
2021-07-01 00:00:00,3967.04402,-0.00582
2021-06-30 00:00:00,3967.27507,-0.21568
2021-06-29 00:00:00,3975.85019,-0.17125
2021-06-28 00:00:00,3982.67069,-0.16086
2021-06-25 00:00:00,3989.08756,0.04606
2021-06-24 00:00:00,3987.25096,-0.0696
2021-06-23 00:00:00,3990.02815,0.13929
2021-06-22 00:00:00,3984.47827,-0.11427
2021-06-21 00:00:00,3989.03662,0.21787
2021-06-18 00:00:00,3980.36463,0.0889
2021-06-17 00:00:00,3976.82923,-2.00713
2021-06-16 00:00:00,4058.28427,-0.12196
2021-06-15 00:00:00,4063.23978,-0.13107
2021-06-14 00:00:00,4068.57232,0.07344
2021-06-11 00:00:00,4065.58637,-0.2447
2021-06-10 00:00:00,4075.5591,-0.099
2021-06-09 00:00:00,4079.59802,0.30051
2021-06-08 00:00:00,4067.37528,-0.00569
2021-06-07 00:00:00,4067.60688,0.31399
2021-06-04 00:00:00,4054.87506,0.39923
2021-06-03 00:00:00,4038.75124,-0.79742
2021-06-02 00:00:00,4071.2158,-0.09825
2021-06-01 00:00:00,4075.21966,0.19121
2021-05-31 00:00:00,4067.44244,0.12395
2021-05-28 00:00:00,4062.40714,-0.01991
2021-05-27 00:00:00,4063.21594,-0.12769
2021-05-26 00:00:00,4068.41086,0.02004
2021-05-25 00:00:00,4067.59558,0.44759
2021-05-24 00:00:00,4049.47038,0.40443
2021-05-21 00:00:00,4033.15909,-0.15868
2021-05-20 00:00:00,4039.56892,0.06622
2021-05-19 00:00:00,4036.89554,-0.16752
2021-05-18 00:00:00,4043.6694,0.47801
2021-05-17 00:00:00,4024.43222,0.04401
2021-05-14 00:00:00,4022.66179,0.63554
2021-05-13 00:00:00,3997.2575,-0.23564
2021-05-12 00:00:00,4006.6987,-0.86122
2021-05-11 00:00:00,4041.50481,-0.37614
2021-05-10 00:00:00,4056.76402,-0.09556
2021-05-07 00:00:00,4060.64427,0.8766
2021-05-06 00:00:00,4025.35793,0.49051
2021-05-05 00:00:00,4005.70934,-0.16452
2021-05-04 00:00:00,4012.31025,0.00611
2021-05-03 00:00:00,4012.06524,0.05708
2021-04-30 00:00:00,4009.77654,-0.72472
2021-04-29 00:00:00,4039.04816,0.0698
2021-04-28 00:00:00,4036.23078,-0.08896
2021-04-27 00:00:00,4039.8245,-0.19566
2021-04-26 00:00:00,4047.74415,-0.00018
2021-04-23 00:00:00,4047.75147,0.57506
2021-04-22 00:00:00,4024.60739,-0.07612
2021-04-21 00:00:00,4027.67323,0.25331
2021-04-20 00:00:00,4017.4967,-0.18953
2021-04-19 00:00:00,4025.1256,0.24368
2021-04-16 00:00:00,4015.34109,0.03676
2021-04-15 00:00:00,4013.86553,-0.19852
2021-04-14 00:00:00,4021.8496,0.39373
2021-04-13 00:00:00,4006.07644,-0.01396
2021-04-12 00:00:00,4006.63584,0.17825
2021-04-09 00:00:00,3999.5067,-0.41683
2021-04-08 00:00:00,4016.24759,0.38337
2021-04-07 00:00:00,4000.90942,0.41514
2021-04-06 00:00:00,3984.36886,0.61112
2021-04-01 00:00:00,3960.1676,0.512
2021-03-31 00:00:00,3939.99473,0.3464
2021-03-30 00:00:00,3926.39362,-1.08894
2021-03-29 00:00:00,3969.62058,-0.18793
2021-03-26 00:00:00,3977.09476,-0.07872
2021-03-25 00:00:00,3980.22789,-0.21982
2021-03-24 00:00:00,3988.99637,-0.1747
2021-03-23 00:00:00,3995.97737,-0.46866
2021-03-22 00:00:00,4014.79292,0.4352
2021-03-19 00:00:00,3997.39638,0.18334
2021-03-18 00:00:00,3990.08111,-0.25034
2021-03-17 00:00:00,4000.09487,-0.25191
2021-03-16 00:00:00,4010.19688,0.02025
2021-03-15 00:00:00,4009.38488,-0.05083
2021-03-12 00:00:00,4011.42391,-0.41264
2021-03-11 00:00:00,4028.04525,0.71934
2021-03-10 00:00:00,3999.27679,0.13831
2021-03-09 00:00:00,3993.75305,0.45116
2021-03-08 00:00:00,3975.81573,-0.48644
2021-03-05 00:00:00,3995.25026,-0.80059
2021-03-04 00:00:00,4027.49405,-0.65913
2021-03-03 00:00:00,4054.21644,-0.14105
2021-03-02 00:00:00,4059.94304,0.36412
2021-03-01 00:00:00,4045.21369,0.18297
2021-02-26 00:00:00,4037.82577,-1.07755
2021-02-25 00:00:00,4081.80932,0.20344
2021-02-24 00:00:00,4073.52201,-0.04735
2021-02-23 00:00:00,4075.45184,-0.34514
2021-02-22 00:00:00,4089.56644,0.33499
2021-02-19 00:00:00,4075.91259,0.17571
2021-02-18 00:00:00,4068.76332,0.18102
2021-02-17 00:00:00,4061.41139,-0.62505
2021-02-16 00:00:00,4086.95703,-0.25264
2021-02-15 00:00:00,4097.30833,-0.51861
2021-02-12 00:00:00,4118.66802,-0.17746
2021-02-11 00:00:00,4125.98983,0.07945
2021-02-10 00:00:00,4122.71418,0.30111
2021-02-09 00:00:00,4110.33749,0.65563
2021-02-08 00:00:00,4083.56436,-0.09274
2021-02-05 00:00:00,4087.35483,0.49828
2021-02-04 00:00:00,4067.08926,-0.66422
2021-02-03 00:00:00,4094.28426,-0.06358
2021-02-02 00:00:00,4096.88889,-0.59113
2021-02-01 00:00:00,4121.25081,-0.46895
2021-01-29 00:00:00,4140.66858,-0.33898
2021-01-28 00:00:00,4154.7525,0.15346
2021-01-27 00:00:00,4148.38645,-0.35722
2021-01-26 00:00:00,4163.25826,0.12977
2021-01-25 00:00:00,4157.86261,0.08117
2021-01-22 00:00:00,4154.49029,0.12843
2021-01-21 00:00:00,4149.16171,0.19139
2021-01-20 00:00:00,4141.23567,0.01977
2021-01-19 00:00:00,4140.41724,0.23676
2021-01-18 00:00:00,4130.63774,-0.23585
2021-01-15 00:00:00,4140.40267,-0.63381
2021-01-14 00:00:00,4166.81242,0.38106
2021-01-13 00:00:00,4150.99483,0.14697
2021-01-12 00:00:00,4144.90326,-0.27571
2021-01-11 00:00:00,4156.36279,-0.61917
2021-01-08 00:00:00,4182.25808,-0.30727
2021-01-07 00:00:00,4195.14863,-0.22902
2021-01-06 00:00:00,4204.77843,-0.4123
2021-01-05 00:00:00,4222.18656,0.40619
2021-01-04 00:00:00,4205.10584,-0.00668
2020-12-30 00:00:00,4205.38674,0.32186
2020-12-29 00:00:00,4191.89462,0.47301
2020-12-28 00:00:00,4172.15971,0.02632
2020-12-23 00:00:00,4171.06168,-0.12651
2020-12-22 00:00:00,4176.3452,-0.59341
2020-12-21 00:00:00,4201.27587,0.32959
2020-12-18 00:00:00,4187.47448,-0.34472
2020-12-17 00:00:00,4201.9593,0.86416
2020-12-16 00:00:00,4165.95858,-0.3941
2020-12-15 00:00:00,4182.44152,0.05834
2020-12-14 00:00:00,4180.00307,0.20354
2020-12-11 00:00:00,4171.51232,0.19688
2020-12-10 00:00:00,4163.31575,0.48209
2020-12-09 00:00:00,4143.34098,-0.3745
2020-12-08 00:00:00,4158.91595,0.01168
2020-12-07 00:00:00,4158.43045,0.15336
2020-12-04 00:00:00,4152.06275,0.05303
2020-12-03 00:00:00,4149.86188,0.64291
2020-12-02 00:00:00,4123.35263,0.13174
2020-12-01 00:00:00,4117.92774,0.49998
2020-11-30 00:00:00,4097.4415,-0.06783
2020-11-27 00:00:00,4100.2227,0.43519
2020-11-26 00:00:00,4082.45644,0.02328
2020-11-25 00:00:00,4081.50645,0.34787
2020-11-24 00:00:00,4067.35736,0.21022
2020-11-23 00:00:00,4058.82483,-0.06979
2020-11-20 00:00:00,4061.6593,0.12747
2020-11-19 00:00:00,4056.48856,-0.12528
2020-11-18 00:00:00,4061.57689,0.09332
2020-11-17 00:00:00,4057.79016,0.22023
2020-11-16 00:00:00,4048.87335,0.17253
2020-11-13 00:00:00,4041.89974,0.49892
2020-11-12 00:00:00,4021.83412,0.38756
2020-11-11 00:00:00,4006.30716,-0.33191
2020-11-10 00:00:00,4019.64868,-0.81353
2020-11-09 00:00:00,4052.61809,-0.90137
2020-11-06 00:00:00,4089.47941,0.59807
2020-11-05 00:00:00,4065.16683,0.65698
2020-11-04 00:00:00,4038.63379,0.27
2020-11-03 00:00:00,4027.75872,0.70803
2020-11-02 00:00:00,3999.4413,-0.23954
2020-10-30 00:00:00,4009.04466,-0.13693
2020-10-29 00:00:00,4014.54189,-0.77457
2020-10-28 00:00:00,4045.87988,-0.28346
2020-10-27 00:00:00,4057.38099,0.29021
2020-10-26 00:00:00,4045.64007,-0.12825
2020-10-23 00:00:00,4050.83538,-0.05353
2020-10-22 00:00:00,4053.00483,-0.52576
2020-10-21 00:00:00,4074.42655,0.18065
2020-10-20 00:00:00,4067.0794,0.38483
2020-10-19 00:00:00,4051.48812,0.53186
2020-10-16 00:00:00,4030.05394,0.19665
2020-10-15 00:00:00,4022.14446,-0.08208
2020-10-14 00:00:00,4025.44841,0.39395
2020-10-13 00:00:00,4009.65235,-0.58665
2020-10-12 00:00:00,4033.31359,-0.06433
2020-10-09 00:00:00,4035.90992,0.83526
2020-10-08 00:00:00,4002.47876,-0.08138
2020-10-07 00:00:00,4005.73849,-0.18525
2020-10-06 00:00:00,4013.17291,-0.15686
2020-10-05 00:00:00,4019.4778,0.43639
2020-10-02 00:00:00,4002.01339,0.03044
2020-10-01 00:00:00,4000.79566,-0.01881
2020-09-30 00:00:00,4001.54852,-0.15629
2020-09-29 00:00:00,4007.81216,0.87376
2020-09-28 00:00:00,3973.0968,0.28396
2020-09-25 00:00:00,3961.84662,-0.37729
2020-09-24 00:00:00,3976.85091,-0.04813
2020-09-23 00:00:00,3978.76587,-0.22229
2020-09-22 00:00:00,3987.63005,-0.34652
2020-09-21 00:00:00,4001.496,-0.85739
2020-09-18 00:00:00,4036.10124,0.40395
2020-09-17 00:00:00,4019.86303,-0.13314
2020-09-16 00:00:00,4025.22214,-0.02811
2020-09-15 00:00:00,4026.35387,-0.32434
2020-09-14 00:00:00,4039.4556,0.53328
2020-09-11 00:00:00,4018.02822,0.0099
2020-09-10 00:00:00,4017.63032,0.12554
2020-09-09 00:00:00,4012.59274,0.05352
2020-09-08 00:00:00,4010.44655,-0.03433
2020-09-07 00:00:00,4011.82386,-0.22522
2020-09-04 00:00:00,4020.87971,0.00124
2020-09-03 00:00:00,4020.82973,0.12663
2020-09-02 00:00:00,4015.74453,-0.19756
2020-09-01 00:00:00,4023.69369,-0.0951
2020-08-31 00:00:00,4027.52397,0.39973
2020-08-28 00:00:00,4011.48889,0.32588
2020-08-27 00:00:00,3998.45866,0.06422
2020-08-26 00:00:00,3995.89239,-0.1232
2020-08-25 00:00:00,4000.82126,-0.28133
2020-08-24 00:00:00,4012.10856,0.08939
2020-08-21 00:00:00,4008.5252,-0.5627
2020-08-20 00:00:00,4031.20875,0.00686
2020-08-19 00:00:00,4030.93233,-0.34773
2020-08-18 00:00:00,4044.9982,0.81005
2020-08-17 00:00:00,4012.49484,0.30953
2020-08-14 00:00:00,4000.11336,0.07615
2020-08-13 00:00:00,3997.06953,0.01048
2020-08-12 00:00:00,3996.65077,-0.17797
2020-08-11 00:00:00,4003.77617,-0.13434
2020-08-10 00:00:00,4009.1622,-0.18093
2020-08-07 00:00:00,4016.42899,-0.89528
2020-08-06 00:00:00,4052.71231,0.11809
2020-08-05 00:00:00,4047.93194,0.6592
2020-08-04 00:00:00,4021.42261,0.50118
2020-08-03 00:00:00,4001.36868,-0.62238
2020-07-31 00:00:00,4026.42841,-0.02294
2020-07-30 00:00:00,4027.35246,0.53488
2020-07-29 00:00:00,4005.92571,0.37485
2020-07-28 00:00:00,3990.96554,0.09855
2020-07-27 00:00:00,3987.03639,1.18869
2020-07-24 00:00:00,3940.19973,-0.21325
2020-07-23 00:00:00,3948.62009,0.41401
2020-07-22 00:00:00,3932.33991,0.71475
2020-07-21 00:00:00,3904.43301,0.77306
2020-07-20 00:00:00,3874.48081,-0.05856
2020-07-17 00:00:00,3876.75087,0.27051
2020-07-16 00:00:00,3866.29219,0.08839
2020-07-15 00:00:00,3862.87789,0.16007
2020-07-14 00:00:00,3856.70442,0.22245
2020-07-13 00:00:00,3848.14417,0.20955
2020-07-10 00:00:00,3840.09708,0.42872
2020-07-09 00:00:00,3823.70392,-0.4139
2020-07-08 00:00:00,3839.59616,0.58994
2020-07-07 00:00:00,3817.07787,-0.21552
2020-07-06 00:00:00,3825.32205,0.52396
2020-07-03 00:00:00,3805.38327,0.40063
2020-07-02 00:00:00,3790.19848,-0.37881
2020-07-01 00:00:00,3804.61087,-0.37959
2020-06-30 00:00:00,3819.10769,0.28709
2020-06-29 00:00:00,3808.17482,-0.09175
2020-06-26 00:00:00,3811.672,0.08337
2020-06-25 00:00:00,3808.49704,0.09455
2020-06-24 00:00:00,3804.89946,-0.42146
2020-06-23 00:00:00,3821.0035,0.26387
2020-06-22 00:00:00,3810.94762,0.89376
2020-06-19 00:00:00,3777.18866,0.03094
2020-06-18 00:00:00,3776.02053,-0.11904
2020-06-17 00:00:00,3780.52082,-0.36536
2020-06-16 00:00:00,3794.38407,-0.44584
2020-06-15 00:00:00,3811.37672,0.71097
2020-06-12 00:00:00,3784.47019,-0.87157
2020-06-11 00:00:00,3817.74448,0.77073
2020-06-10 00:00:00,3788.54495,-0.02152
2020-06-09 00:00:00,3789.36055,0.82283
2020-06-08 00:00:00,3758.43517,-0.02024
2020-06-05 00:00:00,3759.19618,-0.72891
2020-06-04 00:00:00,3786.79869,0.48243
2020-06-03 00:00:00,3768.61786,0.33249
2020-06-02 00:00:00,3756.12893,0.36598
2020-06-01 00:00:00,3742.43245,0.0644
2020-05-29 00:00:00,3740.02378,0.25484
2020-05-28 00:00:00,3730.51704,1.0746
2020-05-27 00:00:00,3690.85518,-0.18882
2020-05-26 00:00:00,3697.83745,0.27304
2020-05-25 00:00:00,3687.76851,0.01694
2020-05-22 00:00:00,3687.1439,-0.47634
2020-05-21 00:00:00,3704.79148,-0.03244
2020-05-20 00:00:00,3705.99372,0.36299
2020-05-19 00:00:00,3692.58997,-0.41324
2020-05-18 00:00:00,3707.91237,0.80486
2020-05-15 00:00:00,3678.30726,0.35869
2020-05-14 00:00:00,3665.16084,-0.31818
2020-05-13 00:00:00,3676.85999,0.10729
2020-05-12 00:00:00,3672.91918,0.1174
2020-05-11 00:00:00,3668.6124,-0.55446
2020-05-08 00:00:00,3689.06687,0.57209
2020-05-07 00:00:00,3668.0821,-0.10321
2020-05-06 00:00:00,3671.8717,-0.44446
2020-05-05 00:00:00,3688.26447,-0.64218
2020-05-04 00:00:00,3712.10291,-0.04518
2020-04-30 00:00:00,3713.78084,1.2138200000000001
2020-04-29 00:00:00,3669.24271,0.3799
2020-04-28 00:00:00,3655.35589,0.03771
2020-04-27 00:00:00,3653.97793,0.39027
2020-04-24 00:00:00,3639.77303,0.01171
2020-04-23 00:00:00,3639.3468,-0.21146
2020-04-22 00:00:00,3647.05894,-0.53331
2020-04-21 00:00:00,3666.6134,-0.13268
2020-04-20 00:00:00,3671.4849,0.03356
2020-04-17 00:00:00,3670.25318,0.47041
2020-04-16 00:00:00,3653.06879,-0.69808
2020-04-15 00:00:00,3678.74952,0.84291
2020-04-09 00:00:00,3648.00026,0.71259
2020-04-08 00:00:00,3622.18905,-0.59389
2020-04-07 00:00:00,3643.82942,0.42705
2020-04-06 00:00:00,3628.33455,-0.13993
2020-04-03 00:00:00,3633.41865,-0.33215
2020-04-02 00:00:00,3645.52709,-1.3553600000000001
2020-04-01 00:00:00,3695.61614,-0.33841
2020-03-31 00:00:00,3708.16509,-0.88346
2020-03-30 00:00:00,3741.21727,-0.09835
2020-03-27 00:00:00,3744.90024,1.88789
2020-03-26 00:00:00,3675.51074,1.66288
2020-03-25 00:00:00,3615.39122,0.64005
2020-03-24 00:00:00,3592.39804,-0.13718
2020-03-23 00:00:00,3597.33298,1.51146
2020-03-20 00:00:00,3543.77047,0.48806
2020-03-19 00:00:00,3526.55869,-2.05818
2020-03-18 00:00:00,3600.66708,-2.31571
2020-03-17 00:00:00,3686.02459,-2.51463
2020-03-16 00:00:00,3781.10552,-0.08632
2020-03-13 00:00:00,3784.37204,-2.35041
2020-03-12 00:00:00,3875.46129,-0.80148
2020-03-11 00:00:00,3906.77333,-0.16653
2020-03-10 00:00:00,3913.29007,-2.26751
2020-03-09 00:00:00,4004.08322,2.56008
2020-03-06 00:00:00,3904.13427,1.53327
2020-03-05 00:00:00,3845.17743,0.99146
2020-03-04 00:00:00,3807.42817,0.11898
2020-03-03 00:00:00,3802.90351,-0.67561
2020-03-02 00:00:00,3828.771,1.88178
2020-02-28 00:00:00,3758.05271,0.79005
2020-02-27 00:00:00,3728.59499,1.31027
2020-02-26 00:00:00,3680.37223,-0.07087
2020-02-25 00:00:00,3682.98242,0.18294
2020-02-24 00:00:00,3676.25694,0.5129
2020-02-21 00:00:00,3657.49776,0.73454
2020-02-20 00:00:00,3630.8278,0.1181
2020-02-19 00:00:00,3626.54476,-0.16535
2020-02-18 00:00:00,3632.55113,-0.13568
2020-02-17 00:00:00,3637.48634,-0.08145
2020-02-14 00:00:00,3640.45159,0.05231
2020-02-13 00:00:00,3638.5481,-0.19429
2020-02-12 00:00:00,3645.63123,-0.51936
2020-02-11 00:00:00,3664.66412,0.00966
2020-02-10 00:00:00,3664.31006,-0.19009
2020-02-07 00:00:00,3671.28896,0.01818
2020-02-06 00:00:00,3670.62167,-0.32807
2020-02-05 00:00:00,3682.70356,-0.64023
2020-02-04 00:00:00,3706.4332,-0.4499
2020-02-03 00:00:00,3723.18376,-0.09669
2020-01-31 00:00:00,3726.78731,0.57461
2020-01-30 00:00:00,3705.49523,0.56495
2020-01-29 00:00:00,3684.67869,-0.14242
2020-01-28 00:00:00,3689.93387,0.03441
2020-01-27 00:00:00,3688.66465,0.47133
2020-01-24 00:00:00,3671.36026,-0.0352
2020-01-23 00:00:00,3672.65287,-0.08437
2020-01-22 00:00:00,3675.75398,0.22509
2020-01-21 00:00:00,3667.49881,0.16248
2020-01-20 00:00:00,3661.54952,-0.09215
2020-01-17 00:00:00,3664.92668,-0.37779
2020-01-16 00:00:00,3678.82473,-0.15965
2020-01-15 00:00:00,3684.70746,0.60895
2020-01-14 00:00:00,3662.4051,-0.11874
2020-01-13 00:00:00,3666.75885,0.05071
2020-01-10 00:00:00,3664.90031,0.08298
2020-01-09 00:00:00,3661.86153,-0.54053
2020-01-08 00:00:00,3681.76239,-0.31418
2020-01-07 00:00:00,3693.36629,-0.55978
2020-01-06 00:00:00,3714.15731,0.3427
2020-01-03 00:00:00,3701.47241,0.76676
2020-01-02 00:00:00,3673.307,-0.31018
2019-12-30 00:00:00,3684.73619,-0.22293
2019-12-27 00:00:00,3692.9691,0.80625
2019-12-23 00:00:00,3663.43272,0.40336
2019-12-20 00:00:00,3648.71543,-0.45103
2019-12-19 00:00:00,3665.24695,-0.42831
2019-12-18 00:00:00,3681.01304,-0.36284
2019-12-17 00:00:00,3694.41783,-0.02374
2019-12-16 00:00:00,3695.29515,0.65742
2019-12-13 00:00:00,3671.16016,-0.55416
2019-12-12 00:00:00,3691.61747,0.20577
2019-12-11 00:00:00,3684.03698,0.2163
2019-12-10 00:00:00,3676.08555,0.16091
2019-12-09 00:00:00,3670.17986,0.1778
2019-12-06 00:00:00,3663.66569,-0.43577
2019-12-05 00:00:00,3679.70061,-0.09216
2019-12-04 00:00:00,3683.09491,0.10857
2019-12-03 00:00:00,3679.10041,0.34225
2019-12-02 00:00:00,3666.55152,-0.11625
2019-11-29 00:00:00,3670.81872,0.01133
2019-11-28 00:00:00,3670.40294,0.02896
2019-11-27 00:00:00,3669.3404,-0.11295
2019-11-26 00:00:00,3673.48945,0.19008
2019-11-25 00:00:00,3666.52013,-0.14871
2019-11-22 00:00:00,3671.98085,-0.15712
2019-11-21 00:00:00,3677.75938,-0.34246
2019-11-20 00:00:00,3690.39739,0.20122
2019-11-19 00:00:00,3682.98643,-0.02361
2019-11-18 00:00:00,3683.85628,0.22385
2019-11-15 00:00:00,3675.62855,0.39736
2019-11-14 00:00:00,3661.08087,0.44044
2019-11-13 00:00:00,3645.0268,0.31517
2019-11-12 00:00:00,3633.57494,-0.40931
2019-11-11 00:00:00,3648.50872,0.32306
2019-11-08 00:00:00,3636.75979,-0.49542
2019-11-07 00:00:00,3654.8669,-0.49201
2019-11-06 00:00:00,3672.93819,-0.01813
2019-11-05 00:00:00,3673.60423,-1.0411299999999999
2019-11-04 00:00:00,3712.25362,-0.50778
2019-11-01 00:00:00,3731.19987,0.06491
2019-10-31 00:00:00,3728.7795,0.72381
2019-10-30 00:00:00,3701.98435,0.14538
2019-10-29 00:00:00,3696.61021,0.15357
2019-10-28 00:00:00,3690.94205,-0.15625
2019-10-25 00:00:00,3696.71825,-0.28546
2019-10-24 00:00:00,3707.30112,-0.28294
2019-10-23 00:00:00,3717.82036,0.06815
2019-10-22 00:00:00,3715.28842,0.12047
2019-10-21 00:00:00,3710.81796,-0.36849
2019-10-18 00:00:00,3724.54263,0.3462
2019-10-17 00:00:00,3711.69257,0.13137
2019-10-16 00:00:00,3706.82277,0.09527
2019-10-15 00:00:00,3703.2948,-0.14446
2019-10-14 00:00:00,3708.6522,-0.12937
2019-10-11 00:00:00,3713.45648,-0.14255
2019-10-10 00:00:00,3718.7575,-0.08002
2019-10-09 00:00:00,3721.73545,0.05059
2019-10-08 00:00:00,3719.85348,-0.32463
2019-10-07 00:00:00,3731.96848,0.01094
2019-10-04 00:00:00,3731.56027,0.12098
2019-10-03 00:00:00,3727.0514,0.49037
2019-10-02 00:00:00,3708.8644,0.35031
2019-10-01 00:00:00,3695.91739,0.06736
2019-09-30 00:00:00,3693.42941,-0.52897
2019-09-27 00:00:00,3713.07047,0.15754
2019-09-26 00:00:00,3707.23004,-0.37536
2019-09-25 00:00:00,3721.19779,-0.37804
2019-09-24 00:00:00,3735.3188,0.20541
2019-09-23 00:00:00,3727.66167,0.31907
2019-09-20 00:00:00,3715.8058,-0.22612
2019-09-19 00:00:00,3724.2271,-0.16273
2019-09-18 00:00:00,3730.29757,0.0696
2019-09-17 00:00:00,3727.70294,0.6671
2019-09-16 00:00:00,3703.00023,-0.73085
2019-09-13 00:00:00,3730.26278,-0.75217
2019-09-12 00:00:00,3758.53342,0.88085
2019-09-11 00:00:00,3725.7154,-0.50679
2019-09-10 00:00:00,3744.69316,-0.33198
2019-09-09 00:00:00,3757.16606,0.05475
2019-09-06 00:00:00,3755.11008,-0.11452
2019-09-05 00:00:00,3759.41523,-0.17408
2019-09-04 00:00:00,3765.9711,-0.10732
2019-09-03 00:00:00,3770.01712,0.24834
2019-09-02 00:00:00,3760.67787,-0.18601
2019-08-30 00:00:00,3767.68631,-0.61584
2019-08-29 00:00:00,3791.0331,-0.31545
2019-08-28 00:00:00,3803.02961,0.14529
2019-08-27 00:00:00,3797.51214,0.0511
2019-08-26 00:00:00,3795.57263,-0.10066
2019-08-23 00:00:00,3799.39705,0.43537
2019-08-22 00:00:00,3782.92714,-0.38489
2019-08-21 00:00:00,3797.54355,-0.17929
2019-08-20 00:00:00,3804.36427,0.52419
2019-08-19 00:00:00,3784.52617,-0.51215
2019-08-16 00:00:00,3804.00823,0.23101
2019-08-15 00:00:00,3795.24096,-0.17104
2019-08-14 00:00:00,3801.74328,-0.10315
2019-08-13 00:00:00,3805.66865,-0.10263
2019-08-12 00:00:00,3809.5786,0.13883
2019-08-09 00:00:00,3804.29702,0.17234
2019-08-08 00:00:00,3797.75211,-0.43522
2019-08-07 00:00:00,3814.35304,0.74201
