date,000100_close,000100_predict,000002_close,000002_predict,600703_close,600703_predict,000708_close,000708_predict,601390_close,601390_predict,601318_close,601318_predict,601668_close,601668_predict,601857_close,601857_predict,300035_close,300035_predict,600111_close,600111_predict,600011_close,600011_predict,600406_close,600406_predict,002236_close,002236_predict,600809_close,600809_predict,600346_close,600346_predict,000651_close,000651_predict,002241_close,002241_predict,000977_close,000977_predict,600893_close,600893_predict,000002_value,000100_value,000651_value,000708_value,000977_value,002236_value,002241_value,300035_value,600011_value,600111_value,600346_value,600406_value,600703_value,600809_value,600893_value,601318_value,601390_value,601668_value,601857_value,000100_return,000002_return,600703_return,000708_return,601390_return,601318_return,601668_return,601857_return,300035_return,600111_return,600011_return,600406_return,002236_return,600809_return,600346_return,000651_return,002241_return,000977_return,600893_return
2011-07-13,2.93,4.21,8.61,11.6,18.25,85.85666666666667,16.23,,3.92,,47.42,80.04206666666666,3.97,5.755,10.76,13.5818,14.48,,69.83,,5.31,9.60555,38.32,,46.96,,79.07,88.443,13.16,,24.4,,26.53,24.314300000000003,19.93,,18.72,,9466875.9977,2483532.1184,6875648.55,729389.963,428495.0,1310561.5584,1993948.5052,173651.4,7463408.6066,8456566.626,276360.0,4024975.1439,2635325.1412,3423131.1196,2039681.0978,37538345.8003,8349560.8,11910000.0,196930572.1322,0.0068728522336769515,0.012941176470588234,0.026434195725534293,0.016280525986224204,0.010309278350515427,0.018033490768570193,0.002525252525252597,0.003731343283581934,0.03207412687099076,0.015561372891215619,0.007590132827324458,0.011615628299894265,0.005567451820128522,0.014238070805541403,0.0,0.035653650254668934,0.00644916540212459,0.02997416020671828,0.014084507042253502
2011-07-14,2.93,4.21,8.58,11.6,18.47,85.85666666666667,16.29,,3.94,,47.38,80.04206666666666,3.94,5.755,10.79,13.5818,15.0,,70.06,,5.28,9.60555,39.26,,47.7,,77.99,88.443,13.01,,24.15,,26.5,24.314300000000003,20.49,,18.54,,9433890.367,2483532.1184,6805201.3313,732086.4139,440535.0,1331213.508,1991693.7575,179887.5,7421242.4563,8484420.132,273210.0,4123708.8765,2667093.4443,3376375.3133,2020068.7795,37506681.2319,8392160.6,11820000.0,197479635.0656,0.0,-0.0034843205574912606,0.012054794520547807,0.003696857670979492,0.005102040816326481,-0.000843525938422629,-0.007556675062972307,0.0027881040892192566,0.035911602209944826,0.003293713303737622,-0.005649717514124131,0.024530271398747416,0.015758091993185674,-0.013658783356519488,-0.011398176291793294,-0.010245901639344246,-0.0011307953260459858,0.028098344204716463,-0.009615384615384581
2011-07-15,2.94,4.21,8.43,11.6,18.31,85.85666666666667,16.34,,3.95,,47.78,80.04206666666666,3.91,5.755,10.76,13.5818,15.34,,70.6,,5.28,9.60555,39.27,,48.55,,77.3,88.443,13.19,,23.86,,25.67,24.314300000000003,20.74,,18.69,,9268962.2138,2492008.3372,6723482.5575,734333.4563,445910.0,1354935.342,1929312.4059,183964.95,7421242.4563,8549815.32,276990.0,4124759.2354,2643989.2239,3346503.5481,2036412.3781,37823326.9156,8413460.5,11730000.0,196930572.1322,0.0034129692832762792,-0.0174825174825175,-0.008662696264212233,0.0030693677102517913,0.002538071065989911,0.008442380751371825,-0.0076142131979695105,-0.00278035217794248,0.022666666666666613,0.007707679132172407,0.0,0.0002547121752420889,0.017819706498951593,-0.008847288113860707,0.013835511145272816,-0.01200828157349898,-0.031320754716981036,0.012201073694485087,0.008090614886731462
2011-07-18,2.91,4.21,8.36,11.6,18.43,85.85666666666667,16.14,,3.94,,47.45,80.04206666666666,3.84,5.755,10.69,13.5818,15.3,,69.27,,5.36,9.60555,38.88,,46.73,,79.9,88.443,13.67,,23.86,,27.79,24.314300000000003,21.24,,19.35,,9191995.7422,2466579.6807,6723482.5575,725345.2867,456660.0,1304142.7092,2088647.9065,183485.25,7533685.5238,8388749.394,287070.0,4083795.2399,2661317.3892,3459063.8227,2108324.2117,37562094.2265,8392160.6,11520000.0,195649425.2874,-0.010204081632652962,-0.008303677342823335,0.006553795740032786,-0.012239902080783294,-0.0025316455696202667,-0.006906655504395065,-0.017902813299232823,-0.006505576208178487,-0.0026075619295957697,-0.01883852691218124,0.015151515151515138,-0.009931245225362928,-0.03748712667353249,0.03363518758085382,0.0363912054586808,0.0,0.08258667705492773,0.024108003857280513,0.035313001605136396
2011-07-19,2.84,4.21,8.49,11.6,17.88,85.85666666666667,15.77,,3.85,,46.91,80.04206666666666,3.86,5.755,10.68,13.5818,15.08,,68.82,,5.27,9.60555,38.7,,45.21,,77.99,88.443,13.23,,22.86,,27.27,24.314300000000003,21.28,,19.36,,9334933.4751,2407246.1489,6441693.6825,708717.173,457520.0,1261722.4884,2049565.6139,180846.9,7407187.0729,8334253.404,277830.0,4064888.7805,2581896.6315,3376375.3133,2109413.7849,37134622.5536,8200461.5,11580000.0,195466404.3096,-0.024054982817869552,0.015550239234449759,-0.029842647856755278,-0.022924411400247924,-0.022842639593908642,-0.011380400421496462,0.005208333333333259,-0.00093545369504211,-0.014379084967320321,-0.006496318752706842,-0.01679104477611959,-0.00462962962962965,-0.03252728439974317,-0.023904881101376896,-0.03218727139722011,-0.04191114836546517,-0.01871176682259801,0.0018832391713747842,0.000516795865632913
2011-07-20,2.84,4.21,8.47,11.6,18.23,85.85666666666667,15.65,,3.84,,47.11,80.04206666666666,3.85,5.755,10.7,13.5818,14.97,,68.82,,5.23,9.60555,37.88,,44.68,,78.4,88.443,13.08,,22.86,,27.6,24.314300000000003,21.54,,19.38,,9312943.0546,2407246.1489,6441693.6825,703324.2712,463110.0,1246931.2272,2074367.838,179527.725,7350965.5391,8334253.404,274680.0,3978759.3541,2632437.1136,3394125.2027,2111592.9314,37292945.3954,8179161.6,11550000.0,195832446.2653,0.0,-0.002355712603062332,0.01957494407158844,-0.007609384908053185,-0.0025974025974027093,0.00426348326582815,-0.002590673575129432,0.001872659176029856,-0.007294429708222805,0.0,-0.007590132827324347,-0.021188630490956095,-0.011723070117230727,0.005257084241569565,-0.0113378684807256,0.0,0.012101210121012063,0.012218045112781795,0.0010330578512396382
2011-07-21,2.79,4.21,8.4,11.6,17.77,85.85666666666667,15.76,,3.87,,45.98,80.04206666666666,3.81,5.755,10.61,13.5818,14.77,,67.5,,5.2,9.60555,37.32,,44.38,,79.0,90.8508,12.96,,22.85,,27.19,24.314300000000003,20.62,,18.75,,9235976.5831,2364865.0547,6438875.7938,708267.7645,443330.0,1238558.8152,2043552.9535,177129.225,7308799.3888,8174398.5,272160.0,3919939.2581,2566012.48,3420100.6507,2042949.8175,36398421.339,8243061.3,11430000.0,194185257.4649,-0.017605633802816878,-0.008264462809917439,-0.025233132199670938,0.007028753993610248,0.0078125,-0.023986414773933373,-0.010389610389610393,-0.008411214953271018,-0.013360053440213848,-0.019180470793373927,-0.005736137667304075,-0.014783526927138357,-0.006714413607878167,0.007653061224489832,-0.00917431192660545,-0.00043744531933498365,-0.01485507246376816,-0.04271123491179196,-0.03250773993808043
2011-07-22,2.8,4.21,8.42,11.6,17.66,85.85666666666667,15.66,,3.85,,46.39,80.04206666666666,3.82,5.755,10.58,13.5818,14.76,,67.13,,5.2,9.60555,37.57,,44.3,,80.49,90.8508,13.02,,23.59,,27.35,24.314300000000003,21.4,,18.59,,9257967.0036,2373341.2735,6647399.5613,703773.6797,460100.0,1236326.172,2055578.2743,177009.3,7308799.3888,8129590.686,273420.0,3946198.2295,2550128.3284,3484606.3465,2025516.6457,36722983.1648,8200461.5,11460000.0,193636194.5314,0.0035842293906809264,0.0023809523809523725,-0.006190208216094506,-0.006345177664974555,-0.0051679586563307955,0.008916920400174,0.002624671916010346,-0.002827521206408945,-0.0006770480704130222,-0.005481481481481532,0.0,0.006698821007502742,-0.0018026137899955774,0.01886075949367072,0.004629629629629539,0.03238512035010932,0.005884516366311043,0.037827352085353816,-0.008533333333333393
2011-07-25,2.67,4.21,8.14,11.6,16.69,85.85666666666667,14.9,,3.63,,45.19,80.04206666666666,3.69,5.755,10.36,13.5818,14.45,,65.22,,5.02,9.60555,36.73,,45.7,,78.96,90.8508,11.84,,22.9,,27.1,24.314300000000003,19.94,,18.59,,8950101.1175,2263150.4287,6452965.2375,669618.6352,428710.0,1275397.428,2036788.7105,173291.625,7055802.4869,7898285.484,248640.0,3857968.0854,2410058.9921,3418368.9542,2025516.6457,35773046.1137,7731863.7,11070000.0,189609733.0194,-0.046428571428571375,-0.03325415676959609,-0.05492638731596822,-0.048531289910600295,-0.05714285714285716,-0.025867643888769165,-0.03403141361256545,-0.020793950850661713,-0.021002710027100302,-0.028452256815134747,-0.034615384615384714,-0.022358264572797548,0.031602708803611934,-0.019008572493477427,-0.09062980030721968,-0.029249682068673177,-0.009140767824497242,-0.06822429906542049,0.0
2011-07-26,2.85,4.21,8.2,11.6,16.48,85.85666666666667,14.97,,3.59,,45.6,80.04206666666666,3.68,5.755,10.6,13.8203,14.29,,66.35,,4.98,9.60555,37.51,,45.2,,77.88,90.8508,11.9,,22.9,,27.66,24.314300000000003,19.82,,18.67,,9016072.3788,2415722.3677,6452965.2375,672764.4946,426130.0,1261443.408,2078877.3333,171372.825,6999580.9531,8035130.97,249900.0,3939896.0764,2379734.7028,3371613.1478,2034233.2316,36097607.9395,7646664.1,11040000.0,194002236.4871,0.06741573033707882,0.007371007371007154,-0.012582384661473989,0.004697986577181235,-0.011019283746556474,0.009072803717636635,-0.0027100271002709064,0.02316602316602312,-0.01107266435986165,0.01732597362772159,-0.007968127490039723,0.02123604682820579,-0.01094091903719907,-0.013677811550151908,0.0050675675675675436,0.0,0.020664206642066363,-0.006018054162487463,0.004303388918773576
2011-07-27,2.8,4.21,8.14,11.6,16.6,85.85666666666667,15.14,,3.57,,45.0,80.04206666666666,3.69,5.755,10.73,14.017,14.81,,67.48,,5.0,9.60555,37.98,,47.4,,79.33,90.8508,12.03,,23.75,,28.03,24.314300000000003,20.08,,18.96,,8950101.1175,2373341.2735,6692485.7813,680404.4387,431720.0,1322841.096,2106685.8877,177608.925,7027691.72,8171976.456,252630.0,3989262.9427,2397062.8682,3434387.1471,2065830.8555,35622639.414,7604064.3,11070000.0,196381509.1987,-0.01754385964912286,-0.007317073170731603,0.00728155339805836,0.011356045424181671,-0.005571030640668551,-0.013157894736842146,0.0027173913043476716,0.01226415094339628,0.03638908327501755,0.017030896759608227,0.00401606425702794,0.012529992002132673,0.04867256637168138,0.018618387262455016,0.01092436974789912,0.037117903930131035,0.013376717281272654,0.013118062563067578,0.01553294054633092
2011-07-28,2.72,4.21,8.11,11.6,16.27,85.85666666666667,15.33,,3.54,,44.07,80.04206666666666,3.62,5.755,10.79,14.017,14.51,,68.31,,4.97,9.60555,38.19,,48.3,,80.67,90.8508,11.88,,23.79,,28.32,24.314300000000003,19.7,,18.7,,8917115.4868,2305531.5228,6703757.3363,688943.1998,423550.0,1347958.332,2128481.7816,174011.175,6985525.5697,8272491.282,249480.0,4011320.4787,2349410.4136,3492398.9809,2037501.9513,34886438.1994,7540164.6,10860000.0,197479635.0656,-0.02857142857142847,-0.0036855036855037993,-0.01987951807228927,0.012549537648612885,-0.008403361344537785,-0.02066666666666661,-0.01897018970189701,0.005591798695246952,-0.02025658338960168,0.012299940723177194,-0.006000000000000005,0.005529225908372792,0.018987341772151778,0.016891466027984414,-0.012468827930174453,0.0016842105263157325,0.010346057795219465,-0.018924302788844605,-0.013713080168776481
2011-07-29,2.7,4.21,8.15,11.6,16.16,85.85666666666667,15.03,,3.5,,44.5,80.04206666666666,3.64,5.755,10.68,14.017,14.4,,67.25,,4.97,9.60555,37.7,,48.69,,79.71,90.8508,11.61,,23.17,,27.9,24.314300000000003,19.52,,17.86,,8961096.3277,2288579.0852,6529048.2338,675460.9454,419680.0,1358842.4676,2096915.3145,172692.0,6985525.5697,8144122.95,243810.0,3959852.8947,2333526.262,3450838.2641,1945977.7995,35226832.3094,7454965.0,10920000.0,195466404.3096,-0.007352941176470562,0.004932182490752224,-0.006760909649661917,-0.019569471624266144,-0.011299435028248594,0.009757204447469858,0.005524861878453136,-0.010194624652455908,-0.007580978635423841,-0.015517493778363423,0.0,-0.0128305839224927,0.008074534161490732,-0.011900334696913428,-0.022727272727272818,-0.02606137032366529,-0.014830508474576343,-0.009137055837563413,-0.044919786096256686
2011-08-01,2.67,4.21,8.29,11.6,16.22,85.85666666666667,15.03,,3.47,,44.91,80.04206666666666,3.66,5.755,10.65,14.017,14.31,,68.01,,5.0,9.60555,37.68,,46.5,,78.1,90.8508,11.85,,23.0,,27.6,24.314300000000003,19.67,,17.75,,9115029.2707,2263150.4287,6481144.125,675460.9454,422905.0,1297723.86,2074367.838,171612.675,7027691.72,8236160.622,248850.0,3957752.1769,2342190.3447,3381137.4787,1933992.4939,35551394.1352,7391065.3,10980000.0,194917341.3762,-0.011111111111111183,0.01717791411042935,0.003712871287128605,0.0,-0.008571428571428563,0.009213483146067292,0.005494505494505475,-0.002808988764044895,-0.006249999999999978,0.011301115241635795,0.006036217303823088,-0.0005305039787799615,-0.044978434996919225,-0.020198218542215485,0.02067183462532296,-0.007337073802330618,-0.01075268817204289,0.007684426229508379,-0.006159014557670761
2011-08-02,2.7,4.21,8.27,11.6,15.96,85.85666666666667,14.99,,3.4,,44.37,80.04206666666666,3.6,5.755,10.45,14.017,14.14,,66.38,,4.97,9.60555,38.04,,45.81,,76.56,90.8508,12.16,,22.9,,27.5,24.314300000000003,19.39,,17.32,,9093038.8503,2288579.0852,6452965.2375,673663.3115,416885.0,1278467.3124,2066852.0125,169573.95,6985525.5697,8038764.036,255360.0,3995565.0958,2304645.9865,3314467.1622,1887140.8448,35123922.4622,7241966.0,10800000.0,191256921.8198,0.011235955056179803,-0.0024125452352231624,-0.01602959309494434,-0.0026613439787092075,-0.02017291066282434,-0.012024048096192397,-0.016393442622950838,-0.018779342723004744,-0.01187980433263447,-0.02396706366710788,-0.006000000000000005,0.009554140127388422,-0.014838709677419293,-0.019718309859154792,0.026160337552742607,-0.004347826086956608,-0.0036231884057971175,-0.014234875444839923,-0.02422535211267607
2011-08-03,2.65,4.21,8.35,11.6,15.85,85.85666666666667,15.05,,3.4,,44.05,80.04206666666666,3.6,5.755,10.45,14.017,14.2,,65.27,,4.98,9.60555,38.04,,49.15,,78.82,90.8508,12.18,,22.5,,27.51,24.314300000000003,19.67,,17.06,,9181000.532,2246197.991,6340249.6875,676359.7624,422905.0,1371680.166,2067603.5951,170293.5,6999580.9531,7904340.594,255780.0,3995565.0958,2288761.835,3412308.0163,1858811.9406,34870605.9153,7241966.0,10800000.0,191256921.8198,-0.0185185185185186,0.0096735187424426,-0.006892230576441172,0.004002668445630464,0.0,-0.0072120802343925705,0.0,0.0,0.004243281471004057,-0.016721904188008452,0.00201207243460777,0.0,0.07290984501200604,0.02951933124346895,0.00164473684210531,-0.017467248908296873,0.0003636363636363438,0.014440433212996373,-0.01501154734411092
2011-08-04,2.61,4.21,8.31,11.6,15.94,85.85666666666667,15.0,,3.39,,44.03,80.04206666666666,3.59,5.755,10.45,14.017,14.01,,65.53,,4.94,9.60555,39.0,,49.0,,80.15,90.8508,11.88,,22.5,,27.24,24.314300000000003,20.11,,17.3,,9137019.6912,2212293.1157,6340249.6875,674112.72,432365.0,1367493.96,2047310.8662,168014.925,6943359.4194,7935827.166,249480.0,4096399.5462,2301757.9589,3469886.926,1884961.6983,34854773.6311,7220666.1,10770000.0,191256921.8198,-0.015094339622641506,-0.004790419161676551,0.005678233438485725,-0.0033222591362126463,-0.002941176470588225,-0.00045402951191819696,-0.002777777777777879,0.0,-0.013380281690140827,0.003983453347633059,-0.008032128514056214,0.025236593059936974,-0.003051881993896166,0.01687388987566618,-0.02463054187192104,0.0,-0.009814612868048078,0.02236908998474818,0.01406799531066838
2011-08-05,2.51,4.21,8.18,11.6,15.46,85.85666666666667,14.82,,3.31,,42.34,80.04206666666666,3.49,5.755,10.18,14.017,13.53,,63.97,,4.82,9.60555,39.04,,51.6,,81.08,90.8508,12.04,,22.05,,26.8,24.314300000000003,19.53,,17.31,,8994081.9583,2127530.9273,6213444.6938,666023.3674,419895.0,1440054.864,2014241.234,162258.525,6774694.8181,7746907.734,252840.0,4100600.9816,2232445.2977,3510148.8704,1886051.2715,33516945.6175,7050266.9,10470000.0,186315355.4187,-0.03831417624521072,-0.01564380264741283,-0.030112923462986108,-0.01200000000000001,-0.02359882005899705,-0.038382920735861914,-0.02785515320334253,-0.02583732057416266,-0.03426124197002145,-0.02380589043186332,-0.02429149797570851,0.0010256410256410664,0.05306122448979589,0.011603243917654327,0.013468013468013407,-0.020000000000000018,-0.01615271659324513,-0.028841372451516523,0.0005780346820807303
2011-08-08,2.37,4.21,8.06,11.6,14.14,85.85666666666667,13.91,,3.16,,40.96,80.04206666666666,3.39,5.755,9.86,14.017,12.49,,61.29,,4.57,9.60555,40.07,,51.0,,80.36,96.0,11.53,,21.25,,26.34,24.314300000000003,17.66,,17.09,,8862139.4357,2008863.8637,5988013.5938,625127.1957,379690.0,1423310.04,1979668.4367,149786.325,6423310.2321,7422353.838,242130.0,4208787.944,2041835.4793,3478978.3328,1862080.6603,32424518.0088,6730768.4,10170000.0,180458684.1285,-0.055776892430278724,-0.014669926650366705,-0.08538163001293664,-0.06140350877192979,-0.0453172205438066,-0.0325932923948985,-0.028653295128939882,-0.03143418467583503,-0.07686622320768655,-0.04189463811161487,-0.051867219917012486,0.026383196721311508,-0.011627906976744207,-0.008880118401578652,-0.04235880398671099,-0.03628117913832207,-0.01716417910447765,-0.0957501280081926,-0.012709416522241446
2011-08-09,2.36,4.21,8.3,11.6,14.16,85.85666666666667,13.6,,3.14,,40.69,80.04206666666666,3.47,5.755,9.76,14.017,12.18,,64.23,,4.48,9.60555,39.65,,50.02,,82.43,96.0,11.04,,21.57,,26.34,24.314300000000003,17.69,,17.9,,9126024.4809,2000387.6448,6078186.0338,611195.5328,380335.0,1395960.1608,1979668.4367,146068.65,6296811.7811,7778394.306,231840.0,4164672.872,2044723.5068,3568593.6283,1950336.0924,32210782.1723,6688168.6,10410000.0,178628474.3504,-0.0042194092827004814,0.02977667493796532,0.0014144271570013522,-0.022286125089863495,-0.006329113924050667,-0.006591796875000111,0.02359882005899716,-0.010141987829614618,-0.02481985588470781,0.047968673519334315,-0.01969365426695835,-0.01048165710007487,-0.019215686274509758,0.025759084121453446,-0.04249783174327848,0.015058823529411791,0.0,0.001698754246885592,0.04739613809245169
2011-08-10,2.35,4.21,8.44,11.6,14.56,85.85666666666667,13.77,,3.21,,40.99,80.04206666666666,3.53,5.755,9.85,14.017,12.27,,64.14,,4.49,9.60555,39.99,,51.09,,84.99,99.6028,11.03,,21.85,,27.41,24.314300000000003,17.93,,18.16,,9279957.424,1991911.426,6157086.9188,618835.477,385495.0,1425821.7636,2060087.7696,147147.975,6310867.1646,7767495.108,231630.0,4200385.0731,2102484.0579,3679422.2064,1978664.9966,32448266.4351,6837267.9,10590000.0,180275663.1507,-0.004237288135593098,0.016867469879517927,0.02824858757062154,0.012499999999999956,0.022292993630573132,0.007372818874416431,0.01729106628242061,0.009221311475409832,0.00738916256157629,-0.0014012143858010973,0.0022321428571427937,0.008575031525851262,0.021391443422630996,0.031056654130777517,-0.0009057971014492239,0.012980992118683421,0.0406226271829917,0.013566986998303943,0.01452513966480451
2011-08-11,2.4,4.21,8.55,11.6,14.53,85.85666666666667,13.77,,3.19,,41.67,80.04206666666666,3.54,5.755,9.92,14.017,12.5,,64.32,,4.51,9.60555,40.88,,51.09,,85.51,100.05345,11.22,,22.22,,27.24,24.314300000000003,18.09,,18.21,,9400904.7364,2034292.5202,6261348.8025,618835.477,388935.0,1425821.7636,2047310.8662,149906.25,6338977.9314,7789293.504,235620.0,4293867.0115,2098152.0165,3701934.2613,1984112.8628,32986564.0974,6794668.1,10620000.0,181556809.9955,0.02127659574468077,0.013033175355450455,-0.002060439560439664,0.0,-0.006230529595015577,0.01658941205171982,0.0028328611898018607,0.007106598984771617,0.018744906275468765,0.002806361085126108,0.00445434298440972,0.022255563890972718,0.0,0.006118366866690428,0.017225747960109006,0.016933638443935806,-0.0062021160160525834,0.008923591745677584,0.002753303964757814
2011-08-12,2.47,4.21,8.43,11.6,14.58,85.85666666666667,13.84,,3.25,,41.27,80.04206666666666,3.54,5.755,9.97,14.017,12.75,,64.19,,4.55,9.60555,39.81,,52.12,,88.9,91.1069,11.3,,22.05,,27.9,24.314300000000003,19.9,,18.1,,9268962.2138,2093626.052,6213444.6938,621981.3363,427850.0,1454567.0448,2096915.3145,152904.375,6395199.4652,7773550.218,237300.0,4181478.6137,2105372.0854,3848695.5424,1972127.5572,32669918.4137,6922467.5,10620000.0,182471914.8845,0.029166666666666785,-0.0140350877192984,0.0034411562284928365,0.005083514887436413,0.018808777429467183,-0.009599232061435092,0.0,0.00504032258064524,0.020000000000000018,-0.00202114427860689,0.008869179600886845,-0.026174168297456002,0.020160501076531556,0.03964448602502624,0.007130124777183555,-0.007650765076507526,0.02422907488986792,0.10005527915975665,-0.006040637012630357
2011-08-15,2.5,4.21,8.5,11.6,14.76,85.85666666666667,13.97,,3.27,,42.6,80.04206666666666,3.56,5.755,10.04,14.017,12.89,,64.78,,4.56,9.60555,39.71,,52.56,,86.82,91.1069,11.5,,22.0,,27.8,24.314300000000003,19.92,,18.1,,9345928.6853,2119054.7085,6199355.25,627823.6466,428280.0,1466846.5824,2089399.489,154583.325,6409254.8486,7845000.516,241500.0,4170975.0251,2131364.3334,3758647.3227,1972127.5572,33722765.3119,6965067.3,10680000.0,183753061.7293,0.012145748987854255,0.008303677342823335,0.012345679012345734,0.009393063583815087,0.006153846153846176,0.03222679912769566,0.005649717514124353,0.007021063189568633,0.01098039215686275,0.009191462844679865,0.00219780219780219,-0.0025119316754584897,0.008442056792018482,-0.023397075365579445,0.017699115044247815,-0.0022675736961451642,-0.0035842293906809264,0.0010050251256283893,0.0
2011-08-16,2.46,4.21,8.36,11.6,15.39,85.85666666666667,14.1,,3.21,,41.87,80.04206666666666,3.46,5.755,9.97,14.017,12.83,,64.45,,4.55,9.60555,39.53,,51.61,,85.93,91.1069,11.28,,22.0,,27.88,24.314300000000003,19.5,,17.7,,9191995.7422,2085149.8332,6199355.25,633665.9568,419250.0,1440333.9444,2095412.1494,153863.775,6395199.4652,7805036.79,236880.0,4152068.5657,2222337.2013,3720117.0749,1928544.6277,33144886.9392,6837267.9,10380000.0,182471914.8845,-0.016000000000000014,-0.016470588235294237,0.04268292682926833,0.009305654974946176,-0.01834862385321101,-0.01713615023474191,-0.028089887640449507,-0.006972111553784743,-0.004654771140419012,-0.005094164865699247,-0.002192982456140302,-0.004532863258625008,-0.018074581430745917,-0.01025109421792203,-0.019130434782608785,0.0,0.0028776978417266452,-0.02108433734939763,-0.02209944751381232
2011-08-17,2.46,4.21,8.22,11.6,15.16,85.85666666666667,13.9,,3.2,,41.87,80.04206666666666,3.46,5.755,9.96,14.017,12.85,,63.08,,4.52,9.60555,39.03,,51.48,,86.17,91.1069,11.33,,21.78,,27.69,24.314300000000003,19.74,,17.49,,9038062.7992,2085149.8332,6137361.6975,624677.7872,424410.0,1436705.8992,2081132.081,154103.625,6353033.3149,7639126.776,237930.0,4099550.6228,2189124.8844,3730507.2541,1905663.5898,33144886.9392,6815968.0,10380000.0,182288893.9067,0.0,-0.0167464114832534,-0.014944769330734298,-0.014184397163120477,-0.0031152647975076775,0.0,0.0,-0.0010030090270811698,0.001558846453624252,-0.021256788207913213,-0.006593406593406681,-0.012648621300278218,-0.0025188916876575096,0.002792971022925528,0.004432624113475336,-0.009999999999999898,-0.0068149210903872826,0.01230769230769213,-0.011864406779661052
2011-08-18,2.38,4.21,8.14,11.6,14.69,85.85666666666667,13.58,,3.16,,41.25,80.04206666666666,3.42,5.755,9.87,14.017,12.62,,62.41,,4.42,9.60555,38.95,,50.07,,83.97,91.1069,11.14,,20.99,,27.1,24.314300000000003,19.05,,17.34,,8950101.1175,2017340.0825,5914748.4863,610296.7158,409575.0,1397355.5628,2036788.7105,151345.35,6212479.4805,7557988.302,233940.0,4091147.7519,2121256.2369,3635263.9448,1889319.9912,32654086.1295,6730768.4,10260000.0,180641705.1064,-0.0325203252032521,-0.009732360097323589,-0.03100263852242746,-0.02302158273381294,-0.012499999999999956,-0.014807738237401447,-0.011560693641618491,-0.009036144578313365,-0.01789883268482495,-0.010621433100824418,-0.022123893805309658,-0.002049705354855158,-0.027389277389277322,-0.02553092723685746,-0.01676963812886134,-0.03627180899908189,-0.021307331166486088,-0.03495440729483268,-0.00857632933104624
2011-08-19,2.35,4.21,8.14,11.6,14.82,85.85666666666667,13.41,,3.13,,40.31,80.04206666666666,3.38,5.755,9.81,14.017,12.4,,61.38,,4.38,9.60555,38.99,,48.88,,85.98,91.1069,11.09,,20.6,,27.0,24.314300000000003,19.55,,17.13,,8950101.1175,1991911.426,5804850.825,602656.7717,420325.0,1364144.9952,2029272.885,148707.0,6156257.9467,7433253.036,232890.0,4095349.1873,2140028.416,3722281.6955,1866438.9533,31909968.7729,6666868.7,10140000.0,179543579.2395,-0.012605042016806678,0.0,0.008849557522123908,-0.012518409425625876,-0.009493670886076,-0.02278787878787869,-0.011695906432748537,-0.006079027355622935,-0.017432646592709933,-0.016503765422207883,-0.009049773755656076,0.0010269576379973167,-0.023766726582784004,0.023937120400143064,-0.004488330341113178,-0.018580276322057943,-0.0036900369003690647,0.026246719160105014,-0.01211072664359869
2011-08-22,2.34,4.21,8.08,11.6,14.69,85.85666666666667,13.35,,3.09,,40.42,80.04206666666666,3.34,5.755,9.77,14.017,12.54,,60.0,,4.41,9.60555,37.75,,48.72,,82.55,91.1069,11.15,,20.12,,26.6,24.314300000000003,19.33,,16.87,,8884129.8561,1983435.2072,5669592.165,599960.3208,415595.0,1359679.7088,1999209.583,150385.95,6198424.097,7266132.0,234150.0,3965104.689,2121256.2369,3573788.7179,1838110.0491,31997046.3359,6581669.1,10020000.0,178811495.3282,-0.004255319148936287,-0.0073710073710073765,-0.00877192982456143,-0.004474272930648837,-0.012779552715655007,0.0027288514016372556,-0.01183431952662728,-0.004077471967380286,0.011290322580645107,-0.022482893450635477,0.006849315068493178,-0.031803026417030034,-0.00327332242225864,-0.03989299837171445,0.0054102795311090635,-0.023300970873786464,-0.014814814814814725,-0.011253196930946396,-0.015178050204319837
2011-08-23,2.37,4.21,8.22,11.6,14.84,85.85666666666667,13.74,,3.16,,40.99,80.04206666666666,3.46,5.755,9.89,14.017,13.35,,60.95,,4.6,9.60555,37.93,,49.68,,83.19,91.1069,11.39,,20.41,,25.79,24.314300000000003,19.77,,16.97,,9038062.7992,2008863.8637,5751310.9388,617487.2515,425055.0,1386471.4272,1938331.3965,160099.875,6465476.3824,7381179.09,239190.0,3984011.1484,2142916.4436,3601495.8624,1849005.7815,32448266.4351,6730768.4,10380000.0,181007747.062,0.012820512820512997,0.017326732673267342,0.010211027910143056,0.02921348314606753,0.02265372168284796,0.014101929737753593,0.03592814371257491,0.0122824974411464,0.06459330143540676,0.015833333333333366,0.04308390022675734,0.004768211920529897,0.019704433497536922,0.007752877044215678,0.021524663677130018,0.014413518886679855,-0.03045112781954895,0.022762545266425294,0.005927682276229973
