date,SZ,DAX,SBCNL,HSI,NKY,BGB,BRX,BJB,BTY,SPX,UKX,BBDXY,BCOMPR,BCOMINSP,BCOMEN,BCOM
2011-05-27,-0.9713,2.040979415871025,0.01909558533936817,0.9669437823550897,0.3078462412864136,0.7952878547917708,1.4425991187573706,0.9309649391876951,0.07000403785046849,0.4080893723268586,1.668680325912697,-0.7081926710045705,1.0352026080242327,1.765195969261013,1.405075791908783,1.1370281293504814
2011-05-30,-0.1323,-0.337439040639953,0.2275960170696978,0.351029517698076,-0.3755419831708129,-0.1213074968011707,-0.25367303753396353,-0.1764130597085134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-31,1.3713,2.505038778513624,0.049062640397168344,2.1794533577708552,1.4843786590231112,-0.26687749040438247,0.358168032940287,-0.6894975857183128,0.11483741843143491,1.0592742844264258,0.5365373662638451,-0.26706422411943986,0.2884231348611044,0.6994765750047316,2.250006253491521,0.7227851814220365
2011-06-01,0.0036,-0.8595955468914229,-0.02530215406506553,-0.2474708494684008,0.7998460085400172,-0.0016950923690361996,0.4437146244109291,0.4671234716826511,0.5734797905750932,-2.2784716027356544,-1.4041329551427228,0.2462709841160482,-0.12633424128311033,-1.0446107657198556,-1.7546878249063314,-0.9347814600075832
2011-06-02,-1.3993,-1.4817147618977566,-0.06483751780682612,-1.606101610903654,-1.620221186184878,0.026171972606903182,0.5541081337777864,0.4373503485730179,-0.2787767412112063,-0.12247537180022361,-1.4333299693745971,-0.4688036388602823,-1.5518774730704732,-1.4593519256928533,1.2912548753026387,0.4186446266565058
2011-06-03,0.8443,1.6187270292014277,0.07472122151646055,-1.2742532460318534,0.060254364633749447,0.2453653182294513,0.7112330894535779,0.7296973131849738,0.2922719973869281,-0.9733879689856284,0.5251765020565013,-0.5421485465460951,0.4608506202148366,1.1554504192306636,-0.5281254455674289,0.12651236905878438
2011-06-06,0.0,-0.5279867554660034,0.1035419100444468,0.0,-1.0551736641750686,-0.35615116160075955,-0.005002363211825678,0.04131548774684024,0.012654665784950225,-1.0760214127492063,-0.2753823671729494,0.32619532706228416,0.6523900133533544,0.3740238419886355,-0.027514418296592513,-0.7180271163594543
2011-06-07,0.5968,0.7854848349760468,-0.10869102713959577,-0.3832091641122526,0.6924703010296573,0.03957270031935689,0.008634493788539643,-0.11356249435947596,-0.06333790262995631,-0.0956327701625792,0.4901638417461607,-0.43207276105295955,0.0341033864859952,0.3236087553205369,0.45370084255196286,0.34342477564452967
2011-06-08,0.2182,-1.106706645961153,-0.0005011366405516249,-0.9282654258814027,0.4323267889743798,0.16448997385063446,-0.1844637531341231,0.3631387787236706,0.36760718587924845,-0.4186965928370312,-1.1255775680611535,0.42960825368585365,-0.5548877336665092,-0.35908098086754325,0.8468674353877992,0.5875604200905826
2011-06-09,-1.7068,0.873669571196789,-0.04748293464582609,-0.2516534710616303,-0.11297666467329215,-0.00271829296156767,-0.288283849234261,-0.12932800321477922,-0.36626078491484027,0.7377536028009724,0.6386211401061326,0.123146057705803,0.7647459110309285,0.18681648143210605,-0.265738304301677,0.30878791269477457
2011-06-10,0.0665,-2.2936264990133792,-0.1071693808931351,-0.8481453335086764,0.21176624674976718,-0.28823996530562557,-0.4999714884225015,-0.2225754543854208,0.20281942728324065,-1.3979829325058146,-2.3156112901403847,0.7692556669220085,-1.4193189581697019,-1.2774570559389464,-0.7346644504941602,-0.6859021529423193
2011-06-13,-0.1761,0.12493204196355467,-0.07635383761163128,0.3731545717945872,-0.5599368399349824,0.08247073839602326,-0.04282943948716866,0.17266391451842278,-0.13915914055699918,0.06687752757714716,0.42252078981483976,-0.43040685224838837,-1.8055770006475402,-0.8556385548775358,-1.7321896592804364,-1.157426138374229
2011-06-14,1.0984,2.4675900541731632,0.1359345705786108,-0.03312569397327936,0.6774567869767267,0.23436850139357812,0.34191973137795983,-0.4927878999184121,-0.6587335419435791,1.261174842549706,1.0752611384074573,-0.18279963009957267,0.928348013486402,2.017612289194304,0.6387708844217688,0.3483552099020404
2011-06-15,-0.9014,-3.0671136497431695,-0.4927757779292441,-0.7493764348527887,-0.0696342947172579,-0.8214992257775999,-1.4223924782976627,-0.47398220580034955,0.9436558456834776,-1.7431883652852975,-2.197450714384619,1.2614728314732648,0.08639312333282856,-1.155775564635042,-3.1454190333533583,-1.785530554258452
2011-06-16,-1.5209,-0.36405446785513496,0.053434691213016805,-1.8504660491194924,-1.6054728819318131,0.19734832457685147,0.12377035604185238,0.43384184123942404,0.3663533021014409,0.17543582367909316,-1.1538803985033819,0.0,0.2895251273057786,-0.9485197043903271,-0.9411352980633447,-0.8857500794999251
2011-06-17,-0.8057,1.6893131322410326,-0.06159341794346185,-1.1022570015691513,0.05790293594731821,0.05645168882579821,0.5978702298405691,0.7699795366390871,-0.1887939470554878,0.3045028557003393,0.4882083185109076,-0.5904318131043862,0.5819507824450509,-0.4148509566798353,-1.6551009911209613,-0.5581267355465047
2011-06-20,-0.816,-0.12336258262968247,0.0030248529480525477,-0.44517373364314494,-0.08095376634741358,0.1011067669900223,0.13343929516302921,-0.07677474355443081,-0.07567005447906006,0.539520251671255,-0.23531811892408827,0.05243782372328365,0.3729891125777929,-0.5706145662140005,-0.2932889569795871,-0.05201270946593173
2011-06-21,0.9625,2.561846114018107,0.30398852607154137,1.2000961488530137,1.2775475671287895,0.11512722192790203,0.44977032559232466,0.10012854560759177,-0.13882545470760288,1.3423448793767,1.6895446089748578,-0.5508433786486688,0.43242457299810244,0.6683400087071911,0.4957572749775041,0.749951704318419
2011-06-22,0.1072,0.017479851358248588,-0.2916331077082446,0.06219667601383705,1.7692764263377736,-0.25163321986052534,0.37252588082496985,-0.039144377566913136,0.012646817117145659,-0.6468445103124498,-0.6192554526954774,0.2850136591451724,0.592186898631275,0.5376344086021501,0.7403189566467461,-0.33389815793896105
2011-06-23,1.4694,-3.3158752250181056,0.14441579651738312,-0.4919190428949505,-0.7851169539266789,-0.49713840070375603,-0.8107014207539454,-0.36244737404986793,0.5560034740564213,-0.28279752008328884,-2.6525380904437124,0.45579829048829623,-2.795964543474827,-0.9750455865469076,-4.291516056550315,-2.26064254788213
2011-06-24,2.1561,-0.49076595096329,-0.08386939276797678,1.9325076510050332,1.0172622585609803,0.12263790032154276,0.1054734489750464,0.20426649283398213,0.314142483415103,-1.1725749902609994,0.41132238204886207,0.3672545586539844,-1.2270045368948934,0.47713303226895043,-0.04903175945638605,-0.2932036133354132
2011-06-27,0.4377,0.4233489239348742,0.12669682118180425,-0.5884148878216533,-1.6855806302233156,-0.26084749812638197,0.17972990107359976,-0.4792208106062068,-0.2630628932276946,0.918443769955446,0.35038419982538205,-0.1244521975917956,-0.9983109602461293,-0.36348770794485397,-0.03091063271056793,-0.5447902184691045
2011-06-28,0.0352,1.5446643626520373,0.13213379411403103,0.11649316448241187,0.6755994224811435,-0.4300885441327007,0.3895372114625095,-0.03350419048494535,-0.8666361397104749,1.2944301226466726,1.0308668843057145,-0.3610415890090146,0.23137872846363816,0.9747591455036009,2.31162626519672,1.6491424536829058
2011-06-29,-1.1133,2.200068881328221,0.0149482839621351,0.028114492929542934,1.7000375979373317,-0.27199724866863173,-0.057062745127789416,-0.023142380789653583,-0.3927785653674021,0.8282755057184898,1.8807914206198317,-0.5440591731155631,1.3386758195540693,1.8087601722395208,1.4435039203362754,1.153468419874204
2011-06-30,1.2312,1.7426078769045672,-0.02354944818933058,1.5546075956692107,0.5280005372573449,-0.39369513974697457,0.27460852993237417,0.12210842072013506,-0.41976082378061275,1.0119243389602461,1.5960327919764872,-0.348211119111852,-0.3290465104534124,1.0708323198580727,0.8766094241445144,-0.5604736829528778
2011-07-01,-0.0983,0.5925963650472266,0.04133116501749967,0.0,0.16894793431072586,-0.027273191132592967,-0.04091151907171797,-0.4222835317293061,-0.28102016173296995,1.4409680155076376,0.7973007554823441,-0.14775190621528766,-1.827887170505682,-0.36612651705200117,-0.7640158134721298,-0.8020999791949701
2011-07-04,1.9373,0.4414421111792022,0.10567114361543783,1.683415141246436,1.0831922414700657,0.3163410526419774,0.17192615305698933,0.07064063315085356,0.0,0.0,0.5637803610790026,0.0,0.0,0.0,0.0,0.0
2011-07-05,0.1257,-0.4463058149679733,-0.02703279058682284,-0.10275210209936825,-0.38238352913161355,0.1662573126113065,-0.2881130147381672,-0.5478765013701814,0.5508301470462218,-0.1336149947375076,-0.016568000874683797,0.3855874538267079,2.79363070845986,1.7357701842220408,1.3525447892744458,1.6363595796425656
2011-07-06,-0.2086,-1.0703719645476228,-0.12183729639149155,-1.043365000627272,1.3530602169036232,0.2285935626090474,-0.2511185093921009,0.1188950470765393,0.26751999283758376,0.10090591084401801,-0.7968441044368668,0.3217025488740477,1.177932612860233,-0.512328031068987,-1.0872926300909636,-0.44331990661932164
2011-07-07,-0.5768,0.6398485344023985,0.1675893082041524,0.03809332477135996,-0.4568212227074375,-0.6558283587412728,-0.3452669774354433,-0.27386430265079476,-0.419280802398625,1.0446301232797994,0.6709687743631454,-0.2069882670899359,0.5137531111538918,1.9326014703508365,1.3804263874756195,1.4899834054279637
2011-07-08,0.1255,-1.4928731136138351,-0.03662234150960675,0.8840146160700169,1.3600591879177726,1.2371353899900628,0.5971900460414181,0.6083916083916119,1.0206958323982995,-0.6961174088470523,-0.6786302659394616,0.07093037002008362,0.5358135430984179,-1.3066051822064217,-0.7814429962080927,-0.16201962113480128
2011-07-11,0.1758,-3.8090742467940975,-0.04698661477436916,-1.743028607296615,-0.26469404835416377,0.21788509838374104,-0.20879470790219345,0.7037356328465361,0.6693997737070356,-1.809048965619875,-1.7044117296083683,0.9117757611555533,-0.23651812995426624,-1.74916964566042,-0.1284949807736413,-0.5160087694754623
2011-07-12,-1.7166,-1.0444660358129965,-0.017824394566823276,-3.136957169104959,-0.459657420839954,0.024732245393654928,-0.4634972566860518,1.310066666230525,0.06272602813901518,-0.44335311370301556,-0.9344968521016628,-0.08301051466518272,0.5844001948397626,0.8593583273440286,1.3790013484924701,1.2308071152188793
2011-07-13,1.4846,2.326143692905913,-0.11035518298997404,1.2966384747759907,1.0609984976260645,0.8758881101583738,0.5834089687964505,0.6621098851849805,0.13792033376720525,0.31058737553666393,1.7184721889424104,-0.9745862002854544,2.8901446651042884,0.5974592695307201,1.048212982157759,1.6630857566215962
2011-07-14,0.5354,-0.6678864179983202,0.005153084309483802,0.07359574977263694,-0.3594773755661529,0.259413520134566,0.11813457944598316,0.1446637210010815,-0.2879903894804525,-0.671614607048554,-0.8472234184505156,0.09465317141903462,0.5467708909519198,-0.260984846670953,-1.4529219259745818,-0.7872409037328776
2011-07-15,0.346,-0.0031774730013478525,0.03449875012724313,-0.37986662922168124,0.46219379253353843,0.32924166866832305,0.36574746637116906,-0.015886819224963933,0.33903751522768033,0.5554409528830462,0.036667774475107606,-0.13754714750857655,0.29517060151167396,0.32087078303109084,2.034722827837321,0.7207068240052905
2011-07-18,-0.1234,-2.1384878971886456,-0.19894328263326821,-0.3548352677743227,0.0,-0.36371239882294626,-0.24702144715317287,0.0,0.05006957161000081,-0.8129834212165954,-2.261951106221527,0.24534331923686814,1.438986843711887,0.10547358190493572,-0.84420178250465,-0.30435480185335706
2011-07-19,-0.6996,1.8902597164470292,-0.28928512082500024,0.46587817665137976,-0.7491890017964353,0.4307990708382281,0.386404505079474,0.20742641007511775,0.0,1.630867753401155,1.2929908392713463,-0.2533303277192811,-0.1404699255239561,1.8134845551148526,0.7871253836201575,0.596608227061024
2011-07-20,-0.0993,0.6895606916172969,-0.22169645765421908,0.5011376869214823,1.3931109370674877,-0.07085798229462537,-0.4175053160405229,0.16630094524920924,-0.26266801042359456,-0.06708222471791814,1.227756044257866,-0.4229308136844523,-0.6333418074311981,-0.7463616539949314,0.1492012820132782,-0.2992921579879626
2011-07-21,-1.0132,2.1893009520029816,-0.23035031468345846,-0.061707937321076045,0.3889730662327118,0.07174959562128436,0.33275048829020104,0.21645145991435744,-0.4765671834467522,1.3546129246364558,1.6854986282339057,-0.6592456500594257,-0.8675241889068208,-0.5392974975926501,-0.6437719251519924,-0.5900486723297016
2011-07-22,0.177,0.4203501606784288,0.30824447762991536,2.0938965173698643,1.2546336525725454,0.635214128075301,0.4583347235273427,-0.03245173322191652,0.2646208685176621,0.09078731954159647,0.6818517326740992,0.08159268929504027,1.4780067818061404,1.140352321520366,0.6383270232481753,1.051186734980858
2011-07-25,-2.961,0.30356337399215505,0.03470606679747412,-0.7005265076561962,-0.6456976222500521,0.3428824115391249,0.502208234524848,0.2580415790997881,-0.1633794365605512,-0.5643038765222763,-0.3174663212790918,-0.12174574705147156,0.6478670276029108,0.04265277852644189,-0.5230829592999808,-0.41245833517368213
2011-07-26,0.5311,0.9371200251545586,0.05181985648428089,1.2791495296596622,0.8222106232365745,0.3347164098462585,0.9325811068011225,0.34583901708509224,0.32729360356651416,-0.41048877324421085,0.6960720844064738,-0.680212879422748,0.4472210485769734,1.5982367576011791,0.09129408084540547,0.7471645657599613
2011-07-27,0.7572,-2.2355995285962993,-0.025959670924857736,-0.14360843863002737,-0.5640942101734048,0.37311876938550537,-0.13627253521563132,0.03486369435463654,-0.23840321366285222,-2.0308722615132724,-1.5771600729523882,0.5029696026649599,-0.17668737370847287,-0.280649226906593,-1.2634480743818233,-0.47996265952018335
2011-07-28,-0.5403,-1.243027053787371,0.06507397584303298,0.10959806286710005,-1.1097620086918503,0.14752944987486138,-0.33674255032547507,0.45307006964609986,0.21382420825353243,-0.3233989071875776,0.30237734682385664,0.201707426104214,-0.5668098177550207,0.17853624549912794,-0.5065305367641049,-0.5919547717226359
2011-07-29,-0.2602,0.07975824847146207,0.16466268142569795,-0.6023735106996275,0.17210366916782238,1.439456873267675,1.239278436083402,0.8609934937844788,0.9538521644194109,-0.6450521654224439,-0.3816663398891418,-0.380840460490528,0.8895961833055521,-0.029109187600706576,-1.5937222816812313,-0.7546360130836094
2011-08-01,0.076,-3.826541606733447,0.02716754115472675,1.0448441443226208,1.7112118894984985,-0.4660438334794126,-0.37925138592401764,0.3287354526283037,0.3605234748622621,-0.4132231404958664,-1.5650237327475724,0.33751310730514295,-0.9577083275355114,-1.5246322246643351,-0.09031082561489212,-0.20268452583491747
2011-08-02,-0.907,-2.5149818333730645,-0.061378186041449734,-1.1181765650842945,-1.3623517284269915,0.3231053761626912,0.23426446415308888,0.013234631012259968,0.6441507637831689,-2.5556747012292824,-1.0130394858932634,0.21772025124917604,1.5608626667890535,-0.19116362259768982,-0.8473853453422775,0.5937793489352305
2011-08-03,-0.0289,-1.6096202734303233,-0.2934594607887364,-1.9800943499699186,-1.9544883210286579,0.9638792119824213,0.6965130100424988,0.3042005519200419,0.07385390700564987,0.5015748973326462,-1.5795243374318257,-0.2737315475608515,2.076930766884044,-2.2602106899857755,-2.090586772564673,-1.0084466507677692
2011-08-04,0.2074,-4.332838260932692,-0.02845840803665789,-0.5113893868433972,-2.150734892206707,-0.24649728835205442,-0.22877322617390616,-2.387732048783975,0.7502312984161819,-4.782042940793751,-4.09769267638781,1.5652060255530564,-1.82904374895424,-1.8849815838757222,-5.0148000275349265,-2.7866930447320692
2011-08-05,-2.1466,-2.228253626710408,0.13644946720183793,-4.356261906700709,-3.4009266128283255,0.2201333562409591,0.24628312685506248,0.41583096070754166,-0.744644740510847,-0.05749664602896498,-2.2800710070401076,-0.6606181498402197,-1.1271418511277442,-3.552977609555885,0.6387994118353779,-0.726482304907694
2011-08-08,-3.7925,-5.204048492225832,0.28882563194820854,-2.168693569751501,-1.0665932096247444,0.39331931115353935,0.3462118706948569,1.1620133245799247,1.2052884718144696,-6.663442778769035,-3.440400905829133,0.5257475979704163,3.549390185330936,-3.200034814095465,-3.9739052573231626,-1.9788728109920162
2011-08-09,-0.0295,-0.04126473562943156,0.20220039381833033,-5.6931241937706485,-0.9939561208004433,-1.3143226541915798,-0.44033080957902593,0.5306928089434004,0.9722191922488133,4.740678541439625,0.9590620646902748,-1.0438480621153934,0.3315438379623892,0.5220188346371835,-0.8900334995979087,-0.14765499691298256
2011-08-10,0.9147,-5.371994251389777,0.3478246656910322,2.3799763990316025,1.7534017671486213,1.3576568268958589,1.0197540493063206,0.734787857876662,0.1805229649621154,-4.4152388425029665,-3.401326859421583,1.0819903413098908,2.720598670036245,-1.030235415037406,2.9349130099310505,1.2721033019593264
2011-08-11,1.2683,3.4568189200696597,0.47460434498525217,-0.7813718151725935,-0.8356452057315833,0.3432857902601505,-0.42829943703615037,-0.25766160730764653,-0.6487483099298919,4.629001748813311,3.5111188097888935,-0.2308303450645255,-1.7972563895297555,2.5785024916676447,2.4498406041566723,1.6234250799695316
2011-08-12,0.4519,3.603887839971609,0.040963853919273596,0.12177997352043057,-0.39759366487777115,-0.010336161914770159,-0.10766297971593897,-0.19513235279531305,0.5078896909685326,0.526163187337958,3.419781326346105,0.01506558911834599,-0.1002894289684142,-0.18950480707219386,-0.6518867897809089,-0.16479073102998454
2011-08-15,1.2956,1.8121605104437055,0.16677988918734066,3.2611097500822472,1.4479264947540038,0.6472613933480531,1.3751151811679518,0.07101972777114884,-0.240633380695654,2.1784681161510333,1.272591373676124,-0.763925501124374,0.7842021600054316,-0.11721903019941138,1.3806531803772115,0.8679166942620276
2011-08-16,-0.7082,-0.6539863332915341,0.05170527866718011,-0.20244246970873014,0.3096860340685792,0.1999402607588463,-0.06582078022440152,0.1345531244346443,0.3979924413680891,-0.9738561548871316,0.44950422505065646,0.09324413700382284,1.476845059528964,-0.18280240222737776,-1.4680505447309145,-0.007954841752322306
2011-08-17,-0.2647,-0.5324319724756887,-0.08445184348173651,0.39617695973324096,-0.251947564703503,1.4885967866131278,0.8458575791325806,0.37116635237717244,0.21621579460393558,0.0947382541332864,0.22846858112381963,-0.31413499138837064,0.7011627862501868,1.0303061725046803,0.6912133333967674,0.834440891139443
2011-08-18,-1.6065,-6.594718716971348,-0.002178433631538912,-1.422834754536817,-1.2273178613100622,0.4985715431825133,0.5307465734829098,0.25113991710590255,0.323635411363532,-4.459372303981102,-5.014587251275215,0.6280765427537638,1.3881417160030995,-2.032966425658167,-3.659841978117284,-1.6365367985969104
2011-08-19,-0.9812,-1.645346520674229,-0.019046148943380192,-3.0867040010996494,-2.382751456438559,-0.19932082393959716,0.23278118892813282,0.24324246080802414,0.011956280173075484,-1.5008986104414257,-0.5598753808098933,-0.16521786080664347,2.3152916046839778,0.442793454925261,0.585453108344125,1.2182863908790864
2011-08-22,-0.7298,-0.20367890815083944,-0.04152353394533126,0.40955978486771905,-1.5218594015851572,-0.5270065551308045,-0.18625885078853432,-0.48195562088000354,-0.1552989876249189,0.025811504810735464,0.6969869247215765,0.21741011551941192,2.1361134485109234,-1.033283548619135,0.3332381131586182,0.5521897973186807
2011-08-23,1.5166,1.3234627982755987,0.02665585485264188,2.025866821505984,1.3872490042204921,0.21534400780420793,0.3244086881728059,0.01521991542914325,-0.2034114722516578,3.428484988699254,0.8162607376543063,-0.35616763623411707,-1.8125687029630133,1.012332507490954,1.4176313342292524,0.5049996466128359
