Security,SGIXBGB Index                                                   ,Unnamed: 2
Start Date,1999-10-29 00:00:00,
End Date,2021-10-28 00:00:00,
Period,D,
Currency,USD,
,,
Date,PX_LAST,CHG_PCT_1D
2021-10-28 00:00:00,3794.81769,0.50839
2021-10-27 00:00:00,3775.62286,0.5458
2021-10-26 00:00:00,3755.12739,0.15223
2021-10-25 00:00:00,3749.41969,0.23097
2021-10-22 00:00:00,3740.77954,-0.20599
2021-10-21 00:00:00,3748.50111,-0.5537
2021-10-20 00:00:00,3769.37203,0.27148
2021-10-19 00:00:00,3759.16649,0.42143
2021-10-18 00:00:00,3743.39058,-0.64571
2021-10-15 00:00:00,3767.7191,0.3845
2021-10-14 00:00:00,3753.28779,0.4237
2021-10-13 00:00:00,3737.45236,1.04448
2021-10-12 00:00:00,3698.8189,0.09736
2021-10-11 00:00:00,3695.22116,-0.48986
2021-10-08 00:00:00,3713.41173,-0.54506
2021-10-07 00:00:00,3733.76296,0.68503
2021-10-06 00:00:00,3708.35949,-0.9806
2021-10-05 00:00:00,3745.08369,0.01381
2021-10-04 00:00:00,3744.56643,0.27862
2021-10-01 00:00:00,3734.16238,0.88772
2021-09-30 00:00:00,3701.30521,-0.09876
2021-09-29 00:00:00,3704.96438,-0.64169
2021-09-28 00:00:00,3728.89235,-1.6289099999999999
2021-09-27 00:00:00,3790.63827,-0.05185
2021-09-24 00:00:00,3792.6049,-1.02533
2021-09-23 00:00:00,3831.89433,0.35168
2021-09-22 00:00:00,3818.46558,-0.17748
2021-09-21 00:00:00,3825.2548,0.26948
2021-09-20 00:00:00,3814.97428,-0.55011
2021-09-17 00:00:00,3836.07698,-0.50383
2021-09-16 00:00:00,3855.50205,-0.72723
2021-09-15 00:00:00,3883.74574,-0.03201
2021-09-14 00:00:00,3884.98934,-0.03312
2021-09-13 00:00:00,3886.27643,-0.1455
2021-09-10 00:00:00,3891.93911,-0.00606
2021-09-09 00:00:00,3892.17495,0.42439
2021-09-08 00:00:00,3875.72677,-0.0442
2021-09-07 00:00:00,3877.44048,-0.51342
2021-09-06 00:00:00,3897.45094,-0.30655
2021-09-03 00:00:00,3909.43514,0.06196
2021-09-02 00:00:00,3907.01438,0.56705
2021-09-01 00:00:00,3884.98456,0.01074
2021-08-31 00:00:00,3884.56732,-0.08199
2021-08-27 00:00:00,3887.75479,0.6668
2021-08-26 00:00:00,3862.00282,-0.51869
2021-08-25 00:00:00,3882.13899,-0.19706
2021-08-24 00:00:00,3889.80416,0.06174
2021-08-23 00:00:00,3887.40418,0.58526
2021-08-20 00:00:00,3864.78496,-0.10994
2021-08-19 00:00:00,3869.0384,-0.57254
2021-08-18 00:00:00,3891.3176,0.11782
2021-08-17 00:00:00,3886.73828,-0.68161
2021-08-16 00:00:00,3913.41267,-0.04942
2021-08-13 00:00:00,3915.34745,0.45089
2021-08-12 00:00:00,3897.77294,-0.43122
2021-08-11 00:00:00,3914.65384,0.17765
2021-08-10 00:00:00,3907.71184,-0.07737
2021-08-09 00:00:00,3910.73752,-0.12624
2021-08-06 00:00:00,3915.68075,-0.94769
2021-08-05 00:00:00,3953.14415,0.30673
2021-08-04 00:00:00,3941.05586,-0.14783
2021-08-03 00:00:00,3946.89043,0.31244
2021-08-02 00:00:00,3934.59713,0.16748
2021-07-30 00:00:00,3928.01863,-0.30727
2021-07-29 00:00:00,3940.1256,0.45191
2021-07-28 00:00:00,3922.40003,-0.05201
2021-07-27 00:00:00,3924.44113,0.53425
2021-07-26 00:00:00,3903.58632,0.57335
2021-07-23 00:00:00,3881.33272,0.05154
2021-07-22 00:00:00,3879.33314,0.3527
2021-07-21 00:00:00,3865.69888,0.1165
2021-07-20 00:00:00,3861.20045,-0.11547
2021-07-19 00:00:00,3865.66411,-0.19619
2021-07-16 00:00:00,3873.26309,-0.14243
2021-07-15 00:00:00,3878.78752,-0.20179
2021-07-14 00:00:00,3886.63025,-0.10339
2021-07-13 00:00:00,3890.65261,-0.2458
2021-07-12 00:00:00,3900.23952,0.27033
2021-07-09 00:00:00,3889.72442,-0.03641
2021-07-08 00:00:00,3891.14107,0.12559
2021-07-07 00:00:00,3886.26032,0.66772
2021-07-06 00:00:00,3860.4831,-0.18497
2021-07-05 00:00:00,3867.63697,0.26655
2021-07-02 00:00:00,3857.35525,0.50526
2021-07-01 00:00:00,3837.96355,-0.33203
2021-06-30 00:00:00,3850.74924,-0.15216
2021-06-29 00:00:00,3856.61749,-0.16842
2021-06-28 00:00:00,3863.12358,-0.06776
2021-06-25 00:00:00,3865.74304,-0.10818
2021-06-24 00:00:00,3869.92966,-0.14515
2021-06-23 00:00:00,3875.55492,0.08171
2021-06-22 00:00:00,3872.3908,0.02011
2021-06-21 00:00:00,3871.61212,0.79033
2021-06-18 00:00:00,3841.25338,-0.20358
2021-06-17 00:00:00,3849.08917,-1.92276
2021-06-16 00:00:00,3924.54899,0.16563
2021-06-15 00:00:00,3918.05944,-0.45441
2021-06-14 00:00:00,3935.94493,-0.09925
2021-06-11 00:00:00,3939.85515,-0.05268
2021-06-10 00:00:00,3941.93174,0.30005
2021-06-09 00:00:00,3930.13928,0.08248
2021-06-08 00:00:00,3926.90049,0.01359
2021-06-07 00:00:00,3926.36685,0.19192
2021-06-04 00:00:00,3918.84595,0.56767
2021-06-03 00:00:00,3896.72533,-0.6691
2021-06-02 00:00:00,3922.97378,0.13812
2021-06-01 00:00:00,3917.56276,-0.33183
2021-05-28 00:00:00,3930.60555,0.01559
2021-05-27 00:00:00,3929.99273,0.12545
2021-05-26 00:00:00,3925.06868,0.18641
2021-05-25 00:00:00,3917.76546,0.06902
2021-05-24 00:00:00,3915.06314,0.32718
2021-05-21 00:00:00,3902.29576,-0.17721
2021-05-20 00:00:00,3909.22323,0.24586
2021-05-19 00:00:00,3899.63563,-0.19199
2021-05-18 00:00:00,3907.13704,0.37397
2021-05-17 00:00:00,3892.57981,0.27834
2021-05-14 00:00:00,3881.77529,0.75562
2021-05-13 00:00:00,3852.6638,-0.67365
2021-05-12 00:00:00,3878.79339,-0.87731
2021-05-11 00:00:00,3913.12375,-0.10099
2021-05-10 00:00:00,3917.07944,0.9929
2021-05-07 00:00:00,3878.56905,0.85476
2021-05-06 00:00:00,3845.69775,0.0872
2021-05-05 00:00:00,3842.34737,0.14226
2021-05-04 00:00:00,3836.88915,0.53502
2021-04-30 00:00:00,3816.4701,-0.74517
2021-04-29 00:00:00,3845.12274,-0.07181
2021-04-28 00:00:00,3847.88573,-0.29771
2021-04-27 00:00:00,3859.37529,0.03953
2021-04-26 00:00:00,3857.85026,0.12426
2021-04-23 00:00:00,3853.06262,0.02614
2021-04-22 00:00:00,3852.05562,-0.58211
2021-04-21 00:00:00,3874.61,0.02917
2021-04-20 00:00:00,3873.47992,-0.26311
2021-04-19 00:00:00,3883.69821,1.19284
2021-04-16 00:00:00,3837.91786,0.26745
2021-04-15 00:00:00,3827.68067,0.13324
2021-04-14 00:00:00,3822.5874,0.50012
2021-04-13 00:00:00,3803.56512,-0.08671
2021-04-12 00:00:00,3806.86597,0.10499
2021-04-09 00:00:00,3802.87317,-0.25009
2021-04-08 00:00:00,3812.40757,0.16464
2021-04-07 00:00:00,3806.14098,-0.35321
2021-04-06 00:00:00,3819.6323,0.06071
2021-04-01 00:00:00,3817.31496,0.28671
2021-03-31 00:00:00,3806.40156,0.70872
2021-03-30 00:00:00,3779.61468,-1.04914
2021-03-29 00:00:00,3819.68872,-0.14153
2021-03-26 00:00:00,3825.10235,0.16608
2021-03-25 00:00:00,3818.7601,0.34801
2021-03-24 00:00:00,3805.51657,-0.17052
2021-03-23 00:00:00,3812.01674,-0.324
2021-03-22 00:00:00,3824.40791,-0.06244
2021-03-19 00:00:00,3826.79737,-0.06368
2021-03-18 00:00:00,3829.23594,0.2534
2021-03-17 00:00:00,3819.5572,-0.71886
2021-03-16 00:00:00,3847.21344,0.36817
2021-03-15 00:00:00,3833.10093,-0.33351
2021-03-12 00:00:00,3845.92744,-1.01505
2021-03-11 00:00:00,3885.36574,0.4852
2021-03-10 00:00:00,3866.60507,-0.02999
2021-03-09 00:00:00,3867.76495,0.69481
2021-03-08 00:00:00,3841.07673,0.17139
2021-03-05 00:00:00,3834.50477,-0.90379
2021-03-04 00:00:00,3869.47682,-0.17977
2021-03-03 00:00:00,3876.44535,-0.07126
2021-03-02 00:00:00,3879.20972,0.54943
2021-03-01 00:00:00,3858.01274,0.17645
2021-02-26 00:00:00,3851.21715,-1.03511
2021-02-25 00:00:00,3891.49857,-0.5195
2021-02-24 00:00:00,3911.82045,-0.22071
2021-02-23 00:00:00,3920.47332,-0.2087
2021-02-22 00:00:00,3928.6724,0.27962
2021-02-19 00:00:00,3917.71769,0.03859
2021-02-18 00:00:00,3916.20659,0.49132
2021-02-17 00:00:00,3897.05958,-0.38125
2021-02-16 00:00:00,3911.97386,-0.14701
2021-02-15 00:00:00,3917.73328,-0.26326
2021-02-12 00:00:00,3928.07439,0.10523
2021-02-11 00:00:00,3923.94541,-0.23573
2021-02-10 00:00:00,3933.21722,0.37998
2021-02-09 00:00:00,3918.32844,0.72702
2021-02-08 00:00:00,3890.04688,-0.16139
2021-02-05 00:00:00,3896.335,-0.10373
2021-02-04 00:00:00,3900.38078,-0.33896
2021-02-03 00:00:00,3913.64663,0.04129
2021-02-02 00:00:00,3912.03128,-0.40578
2021-02-01 00:00:00,3927.97012,-0.28217
2021-01-29 00:00:00,3939.08521,-0.59631
2021-01-28 00:00:00,3962.71542,0.12643
2021-01-27 00:00:00,3957.71167,-0.18104
2021-01-26 00:00:00,3964.8898,0.55629
2021-01-25 00:00:00,3942.95566,0.23226
2021-01-22 00:00:00,3933.81913,-0.17773
2021-01-21 00:00:00,3940.82296,0.30016
2021-01-20 00:00:00,3929.02969,0.13225
2021-01-19 00:00:00,3923.84059,0.26052
2021-01-18 00:00:00,3913.64492,-0.15031
2021-01-15 00:00:00,3919.5362,-0.59522
2021-01-14 00:00:00,3943.00557,0.59893
2021-01-13 00:00:00,3919.53038,0.25955
2021-01-12 00:00:00,3909.38364,0.37198
2021-01-11 00:00:00,3894.89556,-0.53098
2021-01-08 00:00:00,3915.68708,0.05572
2021-01-07 00:00:00,3913.50644,-0.51681
2021-01-06 00:00:00,3933.83677,-0.73363
2021-01-05 00:00:00,3962.90997,0.36244
2021-01-04 00:00:00,3948.59864,0.16327
2020-12-30 00:00:00,3942.16243,0.78934
2020-12-29 00:00:00,3911.28925,0.25392
2020-12-23 00:00:00,3901.3829,0.63206
2020-12-22 00:00:00,3876.8786,-0.14027
2020-12-21 00:00:00,3882.32425,-0.58603
2020-12-18 00:00:00,3905.21002,-0.67223
2020-12-17 00:00:00,3931.63969,1.20854
2020-12-16 00:00:00,3884.69154,-0.20312
2020-12-15 00:00:00,3892.5982,0.79821
2020-12-14 00:00:00,3861.77333,0.24509
2020-12-11 00:00:00,3852.33173,-0.25283
2020-12-10 00:00:00,3862.09615,0.06518
2020-12-09 00:00:00,3859.5806,0.03391
2020-12-08 00:00:00,3858.27216,0.14867
2020-12-07 00:00:00,3852.54452,-0.39038
2020-12-04 00:00:00,3867.64291,-0.10012
2020-12-03 00:00:00,3871.51907,1.12636
2020-12-02 00:00:00,3828.3976,-0.73875
2020-12-01 00:00:00,3856.89032,0.18408
2020-11-30 00:00:00,3849.80343,0.3375
2020-11-27 00:00:00,3836.85409,-0.26222
2020-11-26 00:00:00,3846.94153,-0.11267
2020-11-25 00:00:00,3851.28062,0.41433
2020-11-24 00:00:00,3835.38931,0.21802
2020-11-23 00:00:00,3827.04558,0.18919
2020-11-20 00:00:00,3819.81902,0.45123
2020-11-19 00:00:00,3802.66044,-0.3877
2020-11-18 00:00:00,3817.4606,0.38463
2020-11-17 00:00:00,3802.83359,0.46027
2020-11-16 00:00:00,3785.41032,-0.00232
2020-11-13 00:00:00,3785.49803,0.8932
2020-11-12 00:00:00,3751.98526,-0.32098
2020-11-11 00:00:00,3764.06711,-0.54295
2020-11-10 00:00:00,3784.61582,0.18998
2020-11-09 00:00:00,3777.43958,-0.68806
2020-11-06 00:00:00,3803.61064,0.17957
2020-11-05 00:00:00,3796.79265,0.73309
2020-11-04 00:00:00,3769.16119,0.01167
2020-11-03 00:00:00,3768.7212,0.78636
2020-11-02 00:00:00,3739.31667,-0.08738
2020-10-30 00:00:00,3742.58697,-0.04883
2020-10-29 00:00:00,3744.4152,-0.61198
2020-10-28 00:00:00,3767.47151,-0.20226
2020-10-27 00:00:00,3775.10693,0.44852
2020-10-26 00:00:00,3758.25027,0.10087
2020-10-23 00:00:00,3754.46316,-0.67229
2020-10-22 00:00:00,3779.87491,-0.86768
2020-10-21 00:00:00,3812.95912,1.32865
2020-10-20 00:00:00,3762.96235,-0.2798
2020-10-19 00:00:00,3773.52078,0.289
2020-10-16 00:00:00,3762.64683,0.02822
2020-10-15 00:00:00,3761.58515,-0.33187
2020-10-14 00:00:00,3774.11025,0.74345
2020-10-13 00:00:00,3746.25887,-0.6243
2020-10-12 00:00:00,3769.79369,0.26741
2020-10-09 00:00:00,3759.73983,0.90511
2020-10-08 00:00:00,3726.01536,0.1586
2020-10-07 00:00:00,3720.11519,-0.38112
2020-10-06 00:00:00,3734.34741,-0.30634
2020-10-05 00:00:00,3745.82247,0.09409
2020-10-02 00:00:00,3742.30123,0.34972
2020-10-01 00:00:00,3729.25941,-0.48161
2020-09-30 00:00:00,3747.30672,0.34211
2020-09-29 00:00:00,3734.53046,0.13657
2020-09-28 00:00:00,3729.43706,1.00991
2020-09-25 00:00:00,3692.14982,-0.17946
2020-09-24 00:00:00,3698.78774,-0.10146
2020-09-23 00:00:00,3702.54448,0.14336
2020-09-22 00:00:00,3697.24416,-0.8901
2020-09-21 00:00:00,3730.44907,-0.99539
2020-09-18 00:00:00,3767.95487,0.25071
2020-09-17 00:00:00,3758.5317,-0.18027
2020-09-16 00:00:00,3765.31952,0.70209
2020-09-15 00:00:00,3739.06799,-0.12284
2020-09-14 00:00:00,3743.66665,0.78362
2020-09-11 00:00:00,3714.55866,0.09889
2020-09-10 00:00:00,3710.8889,-1.6758600000000001
2020-09-09 00:00:00,3774.13827,-0.38276
2020-09-08 00:00:00,3788.63978,-0.55602
2020-09-07 00:00:00,3809.82331,-0.49934
2020-09-04 00:00:00,3828.94275,-0.23489
2020-09-03 00:00:00,3837.95782,-0.35961
2020-09-02 00:00:00,3851.80933,0.25007
2020-09-01 00:00:00,3842.20096,0.33868
2020-08-28 00:00:00,3829.23225,0.8328
2020-08-27 00:00:00,3797.60572,-0.19593
2020-08-26 00:00:00,3805.06116,0.29391
2020-08-25 00:00:00,3793.91048,0.00109
2020-08-24 00:00:00,3793.86928,0.06313
2020-08-21 00:00:00,3791.47568,-0.81055
2020-08-20 00:00:00,3822.45872,0.06333
2020-08-19 00:00:00,3820.03934,-0.39458
2020-08-18 00:00:00,3835.17212,1.08121
2020-08-17 00:00:00,3794.14923,0.16155
2020-08-14 00:00:00,3788.02969,0.10927
2020-08-13 00:00:00,3783.89489,0.22471
2020-08-12 00:00:00,3775.41101,-0.82253
2020-08-11 00:00:00,3806.72253,-0.47568
2020-08-10 00:00:00,3824.91691,0.33698
2020-08-07 00:00:00,3812.07096,-1.02877
2020-08-06 00:00:00,3851.69588,0.31983
2020-08-05 00:00:00,3839.41646,0.1848
2020-08-04 00:00:00,3832.33424,0.1981
2020-08-03 00:00:00,3824.75741,-0.40294
2020-07-31 00:00:00,3840.23121,0.28781
2020-07-30 00:00:00,3829.21028,0.92678
2020-07-29 00:00:00,3794.0478,0.1302
2020-07-28 00:00:00,3789.11437,0.70636
2020-07-27 00:00:00,3762.53717,0.88173
2020-07-24 00:00:00,3729.65171,0.09251
2020-07-23 00:00:00,3726.20467,0.14251
2020-07-22 00:00:00,3720.90184,0.12329
2020-07-21 00:00:00,3716.3201,0.77473
2020-07-20 00:00:00,3687.75005,0.76684
2020-07-17 00:00:00,3659.68617,-0.39626
2020-07-16 00:00:00,3674.24586,0.2356
2020-07-15 00:00:00,3665.60957,0.24825
2020-07-14 00:00:00,3656.53237,-0.30682
2020-07-13 00:00:00,3667.78602,-0.41378
2020-07-10 00:00:00,3683.02568,0.30941
2020-07-09 00:00:00,3671.66505,0.09913
2020-07-08 00:00:00,3668.02879,0.57444
2020-07-07 00:00:00,3647.0786,0.67221
2020-07-06 00:00:00,3622.72626,-0.02108
2020-07-03 00:00:00,3623.49015,0.14439
2020-07-02 00:00:00,3618.26568,0.00366
2020-07-01 00:00:00,3618.13332,0.27526
2020-06-30 00:00:00,3608.20121,0.91424
2020-06-29 00:00:00,3575.5125,-0.44045
2020-06-26 00:00:00,3591.3306,-0.70429
2020-06-25 00:00:00,3616.80336,0.23191
2020-06-24 00:00:00,3608.43495,-0.57959
2020-06-23 00:00:00,3629.47103,0.31844
2020-06-22 00:00:00,3617.95021,1.20392
2020-06-19 00:00:00,3574.91103,-0.8028
2020-06-18 00:00:00,3603.84282,-1.02022
2020-06-17 00:00:00,3640.98901,-0.12849
2020-06-16 00:00:00,3645.6735,-0.0394
2020-06-15 00:00:00,3647.11059,0.66322
2020-06-12 00:00:00,3623.08152,-1.07275
2020-06-11 00:00:00,3662.36953,-0.19496
2020-06-10 00:00:00,3669.52362,0.26739
2020-06-09 00:00:00,3659.73781,0.53629
2020-06-08 00:00:00,3640.21566,0.18256
2020-06-05 00:00:00,3633.58207,0.16484
2020-06-04 00:00:00,3627.60234,-0.19617
2020-06-03 00:00:00,3634.73243,0.11462
2020-06-02 00:00:00,3630.5709,0.4762
2020-06-01 00:00:00,3613.36417,0.96405
2020-05-29 00:00:00,3578.86201,-0.00829
2020-05-28 00:00:00,3579.1588,0.77769
2020-05-27 00:00:00,3551.53872,-0.78234
2020-05-26 00:00:00,3579.54299,1.09608
2020-05-22 00:00:00,3540.73361,-0.22688
2020-05-21 00:00:00,3548.78522,0.2768
2020-05-20 00:00:00,3538.98944,0.02908
2020-05-19 00:00:00,3537.96074,0.35858
2020-05-18 00:00:00,3525.31952,0.3213
2020-05-15 00:00:00,3514.02888,-0.64313
2020-05-14 00:00:00,3536.77507,-0.14046
2020-05-13 00:00:00,3541.74985,-0.17415
2020-05-12 00:00:00,3547.92846,-0.46105
2020-05-11 00:00:00,3564.36209,-0.07899
2020-05-07 00:00:00,3567.17967,-0.22303
2020-05-06 00:00:00,3575.15333,-0.72561
2020-05-05 00:00:00,3601.28464,0.18329
2020-05-04 00:00:00,3594.6961,-0.55806
2020-05-01 00:00:00,3614.86931,-0.52857
2020-04-30 00:00:00,3634.07793,1.40157
2020-04-29 00:00:00,3583.84783,0.26454
2020-04-28 00:00:00,3574.39222,0.27557
2020-04-27 00:00:00,3564.5692,0.47301
2020-04-24 00:00:00,3547.78777,-0.17351
2020-04-23 00:00:00,3553.95437,0.50609
2020-04-22 00:00:00,3536.05858,0.18684
2020-04-21 00:00:00,3529.46427,-1.33384
2020-04-20 00:00:00,3577.17828,-0.54248
2020-04-17 00:00:00,3596.68944,0.55503
2020-04-16 00:00:00,3576.83694,-0.75582
2020-04-15 00:00:00,3604.07725,-0.45571
2020-04-14 00:00:00,3620.57659,1.4286699999999999
2020-04-09 00:00:00,3569.57895,0.7377
2020-04-08 00:00:00,3543.43894,0.43668
2020-04-07 00:00:00,3528.03259,-0.01358
2020-04-06 00:00:00,3528.51169,0.4713
2020-04-03 00:00:00,3511.95999,-1.12223
2020-04-02 00:00:00,3551.8194,-0.34142
2020-04-01 00:00:00,3563.98765,0.32752
2020-03-31 00:00:00,3552.35307,-0.273
2020-03-30 00:00:00,3562.07756,0.41574
2020-03-27 00:00:00,3547.33004,2.4675000000000002
2020-03-26 00:00:00,3461.90758,3.28678
2020-03-25 00:00:00,3351.74331,0.82588
2020-03-24 00:00:00,3324.28877,1.51891
2020-03-23 00:00:00,3274.55113,0.34646
2020-03-20 00:00:00,3263.24545,3.64203
2020-03-19 00:00:00,3148.57342,-2.35098
2020-03-18 00:00:00,3224.37778,-5.50989
2020-03-17 00:00:00,3412.39709,-2.23354
2020-03-16 00:00:00,3490.35553,-1.36719
2020-03-13 00:00:00,3538.73676,-3.10579
2020-03-12 00:00:00,3652.16527,-1.45313
2020-03-11 00:00:00,3706.01838,-0.75788
2020-03-10 00:00:00,3734.32011,-2.78997
2020-03-09 00:00:00,3841.49684,2.2331
2020-03-06 00:00:00,3757.58614,1.41785
2020-03-05 00:00:00,3705.05418,0.85159
2020-03-04 00:00:00,3673.76873,0.6168
2020-03-03 00:00:00,3651.24774,-0.3131
2020-03-02 00:00:00,3662.71562,0.79816
2020-02-28 00:00:00,3633.71262,-0.59542
2020-02-27 00:00:00,3655.47811,0.24828
2020-02-26 00:00:00,3646.42481,-0.709
2020-02-25 00:00:00,3672.46264,0.7237
2020-02-24 00:00:00,3646.07611,0.21015
2020-02-21 00:00:00,3638.42986,0.86195
2020-02-20 00:00:00,3607.33642,-0.16812
2020-02-19 00:00:00,3613.41133,-0.5314
2020-02-18 00:00:00,3632.71551,0.10325
2020-02-17 00:00:00,3628.96873,-0.31188
2020-02-14 00:00:00,3640.32203,-0.2117
2020-02-13 00:00:00,3648.04485,0.58476
2020-02-12 00:00:00,3626.83655,-0.13028
2020-02-11 00:00:00,3631.56789,0.27639
2020-02-10 00:00:00,3621.55838,0.07351
2020-02-07 00:00:00,3618.89821,0.06899
2020-02-06 00:00:00,3616.40331,-0.48256
2020-02-05 00:00:00,3633.93919,-0.69339
2020-02-04 00:00:00,3659.31262,-0.03774
2020-02-03 00:00:00,3660.69422,-1.5316100000000001
2020-01-31 00:00:00,3717.63386,0.72309
2020-01-30 00:00:00,3690.94491,0.78684
2020-01-29 00:00:00,3662.12981,0.0892
2020-01-28 00:00:00,3658.86623,-0.57031
2020-01-27 00:00:00,3679.85278,0.41995
2020-01-24 00:00:00,3664.46376,0.03578
2020-01-23 00:00:00,3663.15294,0.05359
2020-01-22 00:00:00,3661.19101,0.84378
2020-01-21 00:00:00,3630.55699,0.29751
2020-01-20 00:00:00,3619.7876,-0.32614
2020-01-17 00:00:00,3631.6317,-0.27425
2020-01-16 00:00:00,3641.61889,0.37664
2020-01-15 00:00:00,3627.9545,0.84682
2020-01-14 00:00:00,3597.49028,0.34813
2020-01-13 00:00:00,3585.00992,-0.16531
2020-01-10 00:00:00,3590.94626,0.23623
2020-01-09 00:00:00,3582.4834,-0.5327
2020-01-08 00:00:00,3601.66943,-0.24725
2020-01-07 00:00:00,3610.59647,-0.56785
2020-01-06 00:00:00,3631.21643,0.43623
2020-01-03 00:00:00,3615.44483,0.27857
2020-01-02 00:00:00,3605.40119,0.46267
2019-12-30 00:00:00,3588.79691,-0.606
2019-12-27 00:00:00,3610.67756,1.29073
2019-12-23 00:00:00,3564.66731,-0.31521
2019-12-20 00:00:00,3575.939,-0.02567
2019-12-19 00:00:00,3576.85718,-0.80071
2019-12-18 00:00:00,3605.72844,-0.30901
2019-12-17 00:00:00,3616.90506,-1.30231
2019-12-16 00:00:00,3664.63001,0.51454
2019-12-13 00:00:00,3645.87037,0.99713
2019-12-12 00:00:00,3609.87514,-0.42195
2019-12-11 00:00:00,3625.1715,-0.02456
2019-12-10 00:00:00,3626.06193,0.0288
2019-12-09 00:00:00,3625.01799,0.09701
2019-12-06 00:00:00,3621.50486,-0.10476
2019-12-05 00:00:00,3625.30269,0.06248
2019-12-04 00:00:00,3623.03898,0.65087
2019-12-03 00:00:00,3599.61018,0.77794
2019-12-02 00:00:00,3571.82369,-0.46244
2019-11-29 00:00:00,3588.41792,0.03608
2019-11-28 00:00:00,3587.1236,0.14392
2019-11-27 00:00:00,3581.96845,-0.04288
2019-11-26 00:00:00,3583.50497,0.25095
2019-11-25 00:00:00,3574.53473,0.56679
2019-11-22 00:00:00,3554.38865,-0.22234
2019-11-21 00:00:00,3562.30921,-0.49868
2019-11-20 00:00:00,3580.16286,0.22329
2019-11-19 00:00:00,3572.18642,-0.28195
2019-11-18 00:00:00,3582.28676,0.3616
2019-11-15 00:00:00,3569.37981,0.30908
2019-11-14 00:00:00,3558.38141,0.45637
2019-11-13 00:00:00,3542.21574,0.31038
2019-11-12 00:00:00,3531.25554,-0.16406
2019-11-11 00:00:00,3537.05836,0.63878
2019-11-08 00:00:00,3514.6079,-0.50631
2019-11-07 00:00:00,3532.4932,-0.39892
2019-11-06 00:00:00,3546.64143,-0.2168
2019-11-05 00:00:00,3554.34724,-0.58563
2019-11-04 00:00:00,3575.28531,-0.76707
2019-11-01 00:00:00,3602.92216,-0.11294
2019-10-31 00:00:00,3606.99602,1.06911
2019-10-30 00:00:00,3568.8413,0.26369
2019-10-29 00:00:00,3559.45531,-0.12256
2019-10-28 00:00:00,3563.82326,0.09342
2019-10-25 00:00:00,3560.49688,-0.29075
2019-10-24 00:00:00,3570.8791,-0.02778
2019-10-23 00:00:00,3571.87134,-0.28867
2019-10-22 00:00:00,3582.21216,0.13019
2019-10-21 00:00:00,3577.55457,0.12324
2019-10-18 00:00:00,3573.15119,0.55017
2019-10-17 00:00:00,3553.60039,-0.29843
2019-10-16 00:00:00,3564.23699,0.48528
2019-10-15 00:00:00,3547.02393,1.35345
2019-10-14 00:00:00,3499.65769,-0.48812
2019-10-11 00:00:00,3516.82408,0.91194
2019-10-10 00:00:00,3485.04243,0.95215
2019-10-09 00:00:00,3452.17257,-0.33488
2019-10-08 00:00:00,3463.77213,-0.58089
2019-10-07 00:00:00,3484.01043,-0.10173
2019-10-04 00:00:00,3487.55848,-0.28532
2019-10-03 00:00:00,3497.53778,0.97363
2019-10-02 00:00:00,3463.81291,0.00149
2019-10-01 00:00:00,3463.76124,-0.02964
2019-09-30 00:00:00,3464.7882,-0.01794
2019-09-27 00:00:00,3465.40985,0.02113
2019-09-26 00:00:00,3464.67786,-0.35859
2019-09-25 00:00:00,3477.14672,-0.76524
2019-09-24 00:00:00,3503.96047,0.58589
2019-09-23 00:00:00,3483.55083,0.29305
2019-09-20 00:00:00,3473.37195,-0.02917
2019-09-19 00:00:00,3474.38539,0.16797
2019-09-18 00:00:00,3468.55926,0.09343
2019-09-17 00:00:00,3465.32148,0.89667
2019-09-16 00:00:00,3434.52528,-0.14303
2019-09-13 00:00:00,3439.44458,0.23478
2019-09-12 00:00:00,3431.38823,0.22703
2019-09-11 00:00:00,3423.61565,-0.59279
2019-09-10 00:00:00,3444.03152,-0.20205
2019-09-09 00:00:00,3451.00422,0.01431
2019-09-06 00:00:00,3450.51034,0.42086
2019-09-05 00:00:00,3436.04946,0.0341
2019-09-04 00:00:00,3434.87828,-0.08433
2019-09-03 00:00:00,3437.77737,0.67054
2019-09-02 00:00:00,3414.87924,-0.67626
2019-08-30 00:00:00,3438.12985,-0.38814
2019-08-29 00:00:00,3451.52656,-0.15424
2019-08-28 00:00:00,3456.85855,0.10971
2019-08-27 00:00:00,3453.07015,0.92053
2019-08-23 00:00:00,3421.57342,-0.18648
2019-08-22 00:00:00,3427.96582,0.647
2019-08-21 00:00:00,3405.92931,-0.44008
2019-08-20 00:00:00,3420.98452,0.67204
2019-08-19 00:00:00,3398.1476,-0.39721
2019-08-16 00:00:00,3411.69931,0.06969
2019-08-15 00:00:00,3409.32331,0.72575
2019-08-14 00:00:00,3384.75839,0.25905
2019-08-13 00:00:00,3376.01267,-0.15484
2019-08-12 00:00:00,3381.24818,-0.03964
2019-08-09 00:00:00,3382.58889,-0.21712
2019-08-08 00:00:00,3389.94919,-0.67733
2019-08-07 00:00:00,3413.06687,0.63505
2019-08-06 00:00:00,3391.52913,-0.14924
2019-08-05 00:00:00,3396.59806,0.42247
2019-08-02 00:00:00,3382.30877,0.35745
2019-08-01 00:00:00,3370.26179,-0.24272
2019-07-31 00:00:00,3378.46202,0.493
2019-07-30 00:00:00,3361.88796,-0.35796
